user,rating,date,review
ROYER,"5,0",12 février 2018,Très bon produit. La poudre se mélange parfaitement au lait et le goût est merveilleux. Ce produit m'aide beaucoup à perdre du poids sans mourir de fai. J'y reviens et je recommande.
Damdam41,"4,0",26 novembre 2018,"Bonjour, alors des le debut n'attendez AUCUN miracle de cette poudre MAIS assez efficace en coupe faim pour ma part je me suis basé sur un commentaire précédent. Ca ne remplace pas un repas ni un regime mais vous aidera a contenir votre faim. J'ai enlevé une etoile car le gout est loin de la vanille sans etre mauvais, epaissi logiquement votre boisson mais sans excès  et surtout la poudre se dilue assez mal chaud ou froid et je ne prends que la moitié de la dose prevu."
Gaelle Oursel,"5,0",29 août 2018,"J'ai pris le goût chocolat et j'adore !
Je prends matin et le soir si j'ai une toute petite faim. Cela fait qu'une semaine que j'utilise donc pas encore de résultat, je sens quand même que mon ventre est un peu plat.
C'est bon et ça cale bien.
J'ai une digestion difficile en règle générale mais avec CUTE rien à signaler, je digère très bien ce produit, cela me fait même du bien.
Je recommande !"
Esther,"5,0",21 juin 2018,"Je suis ravie de mon achat. Certe la poudre ne se dilue pas parfaitement dans le lait ou l’eau mais franchement ce n’est pas désagréable, et le goût est hyper bon et gourmand! Je ne mange pas le midi et j’avais besoin d’un complément pour éviter le coup de bars de 13h30... Cute répond parfaitement à mes besoins. J’en ai d’ailleurs recommander un pot! Merci!"
Athena,"4,0",6 août 2018,"Une préparation pour milk shake au gout excellent ; reçue très rapidement ; très agréablement surprise quant à la taille du pot : je m'attendais à un ""petit format"", ce qui n'était pas le cas , la boite est pratique en plastique rigide avec cuillère doseur; la consistance est parfaite ( avec du lait écrémé) et l'on retrouve très bien le gout de la vanille . Pour l'effet minceur je n'ai guère vu l'effet en contre partie mais me sert de petit déjeuner ou en-cas"
Marjolaineb,"5,0",22 mars 2019,"• J’ai commandé le Cute Meal Replacement Shake au Chocolat il y a 5 jours et je suis très contente.
• Je ne prends jamais de petit déjeuner. Je prends un thé vers 10 h 30.
• Je vais en salle de sport entre midi et deux (cours collectifs Les Mills).
• Je mange après le sport. J’ai remplacé mon repas du midi par un shaker au chocolat mélangé à du lait noisette bio sans sucre. Avant, après mangé, il fallait toujours que j’aille m’acheter des madeleines dans la machine à friandises du travail. C’était devenu une drogue. Depuis lundi, après le shaker, je n’ai pas cette envie de ces madeleines. Je n’y pense même pas. Je ne grignote plus du tout.
• Je mange normalement le soir.
• Souvent, en faisant attention à notre alimentation, en mangeant moins, on est fatigué parce que le corps est carencé. Avec le shaker, je suis en pleine forme. J’ai perdu 2 kg en 5 jours.
• Plus de détails :
Un shaker = 130 kcal
Un pot = 500 g de poudre = 14 shakers,
Cuillère fournie (30 g). Pour un skaker : mettre 3 dosettes mélangées à 250 ml de ce que vous voulez.
J’utilise un shaker qui contient un mélangeur (MyProtein) donc je n’ai pas de soucis de grumeaux comme certains ont pu dire."
Angie,"1,0",21 septembre 2018,"Je n'aime pas du tout le milk shake à la vanille. La texture est très farineuse comme de la pâte à crêpe, cela m'a donné des hats le cœur toute la matinée. Celle au chocolat est meilleur mais je regrette beaucoup celui à la vanille, j'aurais aimé essayer un autre parfum mais après presque 40e de dépensé je n'ai pas envie de payer 20e de plus pour essayer. Très dommage"
Client Amazon,"5,0",27 août 2018,"Je ne pense pas que c'est un produit miracle pour maigrir, par contre en complément d'un léger repas ou en casse dalle c'est très bien pour ne pas avoir faim. Personnellement je préfère avec du lait que de l'eau et je laisse le melange un peu reposé au frigo pour éviter le côté poudreux et pateau . j'ai essayé le goût vanille , le plus basique et c'est franchement bon. A testé avec les autres parfums ."
Stephanie,"5,0",30 juin 2018,"J'ai commandé plusieurs parfums de ces substituts de repas pour le petit déjeuner et le midi quand je n'ai pas le temps de manger. La poudre se mélange très bien, je choisis de la mélanger à un yaourt ou une compote. Je trouve le goût un peu trop sucré. Fonctionne bien et on n'a plus faim après. Service Client efficace."
Yusuf,"1,0",6 janvier 2019,"Ne vous fiez pas aux commentaires c'est bien un substitut de repas mais pas du tout un coupe-faim sa fait 3jour que je le teste je le prend au repas du soir croyez moi sa blinde que dalle !!!moi qui cherchais un shake qui bourre, la marque cute ne fais pas l'affaire sur ce point de vue surtout si vous cherchez a vous blindée avec sa vous crevez la dalle!!!!!"
theophile83,"2,0",25 novembre 2018,"alors on a un peu moins de sensation de faim. ça fait un peu plus uriner un peu plus le ventre plat mais c'est tout. ce n est pas un produit miracle.
le miracle c'est de faire de l endurance et d avoir une alimentation très équilibrée. pas besoin d aller voir un nutritionniste. on sait ce qu il fait mal et ce qu il fait du bien.
jai voulu testé par rapport aux commentaires ... jai juste perdu de l argent"
Client d'Amazon,"3,0",16 octobre 2018,Produit commander pour perte de poids. Produit reçu avant la date carton emballage correct. Pas de livrer avec (comme indiqué sur DESCRIPTIF du produit) pas grave j'en ai pas besoin. Concernant le pot super disgn en plastique. La cuillère se trouve dans le pot. Tester avec trois cuillère + 250 Ml  lait demi écrémé. le gout = on ne sent pas trop le chocolat (pas prononcer) plus un gout de chocolat/cookie. En bouche sa reste normal. Rien d'exceptionnel. La faim est couper. je remplace mon repas du midi avec cute chocolat...  J'ai beaucoup hésité avant de commander je ne regrette pas même si le gout reste minim.
aurélie,"5,0",12 février 2018,"Honnêtement le goût est bon.
J'étais habituée de la meilleure marque qui ne se commercialise plus en France Slim F... Et je n'arrivais pas à trouver un produit similaire et bien maintenant c'est chose faite !
Je suis pour l instant sur le goût vanille, je prendrai prochainement chocolat."
karine witmer,"5,0",13 août 2018,"Bonjour, j'ai commencé les protéines de la marque Cute le 17 juillet et j'ai perdu 2kg en 2 semaines. J'attaque ma 4ème semaine et je constate une perte de 5 kilos. Je suis assez surprise et étonnée du résultat car je n'étais pas convaincue par ce type de régime mais avec une alimentation équilibrée et du sport je suis arrivée à mon objectif.
La première semaine je prenais 3 cuillères dans 300 mL de lait de soja ou d'amande et une banane mixée dedans en guise de petit-déjeuner. Je prenais un shaker le midi toujours avec les mêmes doses et un repas composé de légumes et de fruits. Si j'avais un creux je reprenais 150 mL de Cute. Et le soir je me contentais d'un shaker.
La deuxième semaine : toujours mon shaker le matin, un repas équilibré le midi et shaker le soir avec une salade
La troisième semaine : toujours mon shaker le matin, un repas équilibré le midi et le soir 1 shaker un jour sur deux
La quatrième et dernière semaine pour moi : toujours mon shaker le matin (je ne m'en passe plus !!) et reprise d'une alimentation équilibrée (poisson, légumes, fruits)
Et toujours et encore du SPORT du SPORT et du SPORT !!!"
farida irbouh,"4,0",21 juin 2018,"Bonjour,
Je viens de commencer à prendre CUTE chocolat, vanille et fraise en substitue au repas du soir  et il à vraiment un bon goût et une bonne texture qui fait penser au milk shake. J'ai une vraiment une sensation de satiété je continue donc à le prendre sans appréhension et avec plaisir."
Audrey,"1,0",25 juillet 2018,Une belle arnaque j’ai commandé trois pots et j’ai même pas le shaker alors que j’ai mis le code pour l’avoir
marie dahielle herdual,"5,0",2 février 2019,"J'ai commandé 4 parfum des shaker Vite et j'en suis satisfaite, les goûts ne sont pas du tout chimique ( chocolat, fraise, caramel, banane) j'ai même un astuce, je mélange pour avoir d'autres goûts ( chocolat/banane, choco/caramel).
Perte de poids également si on s'applique a suivre les 2 prises matin et soir et repas sans restriction le midi juste pas d'abus.
Je vous les recommande."
Rougier,"5,0",31 mai 2018,Gout chocolat vraiment chocolat. Efficacité dans le temps à confirmer. En tout cas la préparation se boit et se mélange facilement.
kari ,"1,0",2 janvier 2019,Sincèrement ne comble pas du tout la faim après la prise 15 mn après jai déjà faim a part ça le gout chocolat est bon se dilue bien egalement mélangé a du lait écrémé aucune perte de poids malgré une prise le matin et une prise  le soir un seul repas le midi sans excès. En définitif je ne recommande pas j'ai juste perdu 20euro
Client d'Amazon,"5,0",11 décembre 2018,"J'en ai acheté 2 boittes ( banane et chocolat), la prochaine sera fraise. J'ai remplacé mon repas du soir par 400 ml de lait demi-écrémé et 2,5 dosettes de milkshake. Tout de même, il est Bon à savoir que ça reste toujours un complément alimentaire donc bien faire attention au dosage car c'est hyperproteiné et des protéines on en consomme déjà assez dans le quotidien alimentaire. Coté perte de poids j'en reviendrai au bout d'un mois car je suis à mon 10 èm jours et en ce qui concerne  le gout pour la première fois c'etait pas terrible mais finalement j'aime bien."
aline,"5,0",18 février 2018,"Super bon, j'ai remplacé mon sandwich au boulot par cette boisson, ça me cale suffisamment,  j'ai pris le shaker de la même marque, pratique pour emporté dans le sac. Je recommande."
danychou,"5,0",17 octobre 2018,"J'adore j'avais choisi chocolat car c'était celui qui était livré le plus rapidement j'ai commandé en même temps biscuits et crème un délice;  Acheté samedi dernier perdu 1kg je remplace le repas du soir par un shake avec du lait d'avoine que je fais moi-même le midi Quinoa+1/2 Avocats et betterave , si j'ai faim dans l'après-midi 1 shake .  comme je suis végétarienne c'est parfait. Si j'ai un diner je permute et prends mon shake le midi. Dommage qu'il n'y ai rien de salé. Moi ce qui me manque c'est du ""croquant"" si quelqu'un a une idée elle est la bien venue"
Hushwold,"3,0",24 décembre 2018,"Tout d'abord, j'ai été ravie du produit lorsque je l'ai reçu : le pot est plutôt gros, contrairement à ce à quoi je m'attendais. Mais très vite j'en ai été déçue. Le goût n'est pas mauvais mais pas super bon non plus, vite écoeurant (j'ai pris caramel salé). De plus, un shaker ne me suffit pas pour remplacer un repas, et pourtant je ne suis pas une grosse mangeuse... Du coup, je ne peux pas juste boire un shaker et continuer ma journée, je l'accompagne avec une petite salade légère et un fruit, je ne sais donc pas si je verrai de véritables effets sur mon poids.
En revanche, je trouve le principe top pour le petit déjeuner pendant lequel j'ai plus de mal à avaler de la nourriture solide. En général si je bois un shaker à 8h, je serai tranquille jusqu'à ~11h30 avant d'avoir faim."
Surya,"5,0",18 avril 2019,"J'ai reçu le produit, le gout est bof mais sa passe, je l'ai depuis 4 jours, je ne vois pas encore de différence mais normal, par contre très contente car j'en prend 2 cuillères de 35ml le matin et je peux tenir 4-5h sans manger, cela rempli très bien l'estomac je suis ravi , je ne prends plus qu'un repas le midi (équilibré) et le soir une seule cuillère de 35 ml voir rien du tout ! Je pense que d'ici quelques semaines il y aura une belle perte de poids."
Nessa Onlybrightness,"5,0",19 mars 2018,"j'adore ce produit
je le prends tous les jours en substitut de mon goûter et il me suffit pour tenir jusqu'au repas du soir!
le gout ( vanille ici) est top !"
Koukou aude,"4,0",8 avril 2019,"J’ai déjà commandé 3 saveurs.
- Vanille &Chocolat: très bon j’aime bcp l’odeur et le goût. À boire très frais c’est encore frais.
- Cookies and cream: je n’aime pas du tout le goût je m’attendais à beaucoup mieux.
Je regrette de l’avoir commandé car je ne peux pourrai pas le finir.
Je vais essayer de voir avec le service client s’il peuvent faire quelques choses.
En ce qui concerne la perte de poids, ça fait 2 semaines que je l’utilise, je ne m’etais pas pesée avant d’avoir commencé mais mon entourage me dit que j’ai déjà commencé à perdre un peu.
Voilà!"
Céline Langlois,"3,0",17 juillet 2018,Cette gamme dispose d'un bon service client qui nous contacte si ob es déçu du produit je n'ai pas aimer le gout vanille j'ai eu caramel qui est meilleur en revanche toujours pas me fameux livre qui est censé etre avec le produit quand au effet du produit moi je ne trouve pas que cela est rassassiant j'ai toujours faim apres
maureen roger,"3,0",7 septembre 2018,Le goût et vraiment un goût a la fraise et vraiment bon
fripouille,"5,0",1 juillet 2018,"Celui à la vanille est excellent ! Pas toujours le temps de faire un ptit déj ou un repas du coup ça rend bien service de temps en temps.il cale bien mais par contre je mélange avec un peu d'eau sinon ça fait trop de lait (250ml) avec 3 doses.quand il y a un resto le soir, je me fais un milk-shake le midi comme ça je me fais un peu plaisir à table"
labbe,"2,0",28 septembre 2018,La bande autocollante de sécurité qui garantie que le pot est neuf et n a jamais était ouvert était déchirée. J'hésite à le consommer...
Licornem,"4,0",12 octobre 2018,Le goût est fort en céréales si on met 3 cuillères et 250 ml de lait mais je mets 2 cuillère et demie dans 300 ml de lait et vraiment c’est tres bon mais n’a pas l’effet coupe faim
JANI JOELLE,"5,0",23 mars 2019,"J ai acheté ce produit suite aux nombreux commentaires positifs lu sur amazon
Effectivement je vous dis bravo pour la qualité gustative de cette proteine
Elle est super bonne!
Actuellement au regime , je la prend au petit dejeuner ou en encas à 4h et c’est un regal
Pour l instant j’ai goûté que celle a la banane
Celle ci ne me donne aucune indigestion ou effet negatif mon organisme l’assimile tres bien"
pom-yes,"1,0",7 juin 2019,"Les commentaires sur ce produits et sa description par le fabricant ont fait que je me suis laissée tenter. Le goût n'est pas extra mais pas dégueu non plus. Je voulais remplacer mon repas du soir par un shake pour perdre 3 kg mais après 1 semaine , je me suis retrouvée avec 2kgs en plus!!  Car au lieu de me caler comme il est spécifié dans sa description, il me donnait des fringales impossible à calmer sans un autre repas normal. J'ai décidé de l’arrêter et me servir de ce qu'il en reste  en l’intégrant dans les pâtes à  gâteaux que je fais pour mes enfants.  Et là c'est top :)"
Client d'Amazon,"5,0",4 février 2019,"J'adore jai commencer vendredi mon petit régime et nous somme lundi et j'ai déjà perdu 2kilo j'en reviens pas c'est super , je le prend le matin et le soir et entre midi un bon petit plat weight Watchers j'adore j'ai banane et je viens de me commander chocolat"
takeonelife,"2,0",18 mars 2019,"J’ai acheté ce produit pour l’utiliser en guise de petit déjeuner. J’ai pris la saveur chocolat et je la déteste.
Résultat je continue de sauter le petit déjeuner, et j’ai dépensé des sous pour rien.
Ce produit conviendra peut être à d’autres personnes mais pas à moi.
Cute vous devriez peut être faire des lots découvertes, avec des échantillons de plusieurs saveur. Vous pouvez aussi faire des pots en verre, c’est mieux pour la planète et au prix où vous vendez ça je pense que vous pouvez le faire."
despouy,"4,0",8 avril 2019,"Le goût  est bon. Avec un pot on a 14 repas. Je substitue  mon repas de midi par un milk shake. Au début  j'avais  fait un peu avant le repas du soir mais après  le corps s'y habitue. J'ai  également  constaté  un perte de poids. Je recommande  le produit.
Par contre en ce qui concerne.cerne le ebook je l'ai  pas eu après réclamation je l'ai  eu mais en anglais donc ne pas compter dessus."
Pims2Lu,"1,0",1 septembre 2018,Je n’ai pas eu de résultats mon poids c’est stabilisé mais ce n’etait pas mon objectif. Déçue du produit.
Violonneuse,"3,0",28 mai 2018,"Premier essai ce jour et dernier ! Malade malade 🤢 pris avec 250 de lait ( ne suis pas allergique au lait ni à quoi’ que ce soit d alimentaire) une bonne heure après grosse nausée et vomissement !
J ai contacté le service client qui'm'a tout de suite remboursé, donc moi j'ai été malade mais un sav à l'écoute et compréhensif"
BRAULT L.,"1,0",14 août 2018,"J'ai trouver le goût écœurant, ne conseil pas du tout. Je n'ai utiliser que 3 cuillères dans le pot, je suis déçu je me retrouve avec un pot acheté neuf."
Mag_1982,"2,0",8 janvier 2019,"Pas mauvais, pas transcendant non plus, le gout est sucré mais sans reconnaitre vraiement de quoi il s'agit...Ca fait le job quand on veut rattraper un écart, mais ce n'est pas magique non plus évidement."
ZZROT,"1,0",1 février 2019,Le gout est plus chimique que le gout de la fraise chimique lui même
Olive,"2,0",19 février 2019,"J'ai goûté le produit aujourd'hui et franchement, la vanille est étrange et laisse un arrière goût ! Si ce n'était pas écrit sur la boîte j'aurais presque eu du mal à le deviner... je suis pas fan et je trouve que la vanille de foodspring est bien meilleure car celle-ci, on dirait presque de la crème anglaise. Personnellement je ne recommanderais pas ce produit."
Cyntia Brillant,"1,0",25 juillet 2018,"J'ai été très déçue car malgré le cumul des milk shake plus les gellules, je n'ai obtenu aucun résultat.
J'ai jeté mon argent par les fenêtres au final.
Je ne le recommanderait pas"
Sophie,"4,0",17 août 2018,"Je ne sais pas encore sur le poid, mais je suis rassasiée en le prenant le midi. Fort gout d'aspartame qui est légèrement désagréable, mais ca passe"
Sousou,"5,0",2 octobre 2018,"Très bon Shake et très bon goût de vanille, qui se digère très bien et il tient bien sa promesse. On a pas du tout faim après 4h ou 5h passé.
J’ado Et je le recommande à tout le monde."
Client d'Amazon,"5,0",31 janvier 2019,"J’ai longtemps hésité à me procurer ce produit pour ma perte de poid, j’avais de gros doute sur le goût et j’ai donc pris chocolat !
Le pots est arrivé rapidement il est assez imposant ! Il y a une petite dosette a l’interieur, pour ce qui est du goût je trouve ça vraiment bon ! Un peu farineux mais super bon, un peu comme du chocolat chaud !
Je recommande ce produit ! Je penses en commander plus tard a voir si cela fonctionne dans ma perte de poids !"
Madisonne,"1,0",9 novembre 2018,"C'est imbuvable,trop liquide et un arrière gout...????Je voulais tester ce produit par rapport à Slim Fast et franchement, je continuerai mon aventure avec les produits de Slim Fast qui sont délicieux au niveau du gout,moins sucré et là on boit un vrai smoothie!!!!"
marie,"3,0",8 avril 2019,"J'ai acheté celui au caramel .
texture un peu granuleuse , gout caramel ok mais vraiment trop sucré pour ma part. je n'arrive pas a le boire car je ne suis pas habitué a autant de sucre le matin
au sinon ça cale oui en effet mais sans plus . il faut en boire beaucoup"
nanty,"3,0",10 mars 2019,"J’ai tester avec de l’eau et du lait ,j’ai préféré le lait ..par contre pas eu de cuillère doseur j’en ai pris une de ma fille que j’avais garder ..sinon le goût chocolat n’est pas degeux..petit bémol n’est pas marquer en français ..son poid est de 500gr car pas marqué au moment de l’achat .je viens de le recevoir donc pas encore vu les effets je rettrais un commentaire"
laly fee,"3,0",27 septembre 2018,"Je viens de recevoir ce produit donc pas encore testé mais attention !
Sur la présentation du produit il est écrit que le shaker est offert si vous achetez 3 articles de ce même nom.
Mais impossible de rentrer le code au moment de l'achat ! Je pensais donc que le vendeur l'ajoutait dans le colis au moment de l'envoi . Ce n'est pas le cas...
Donc pas de shaker !
Je suis déçue ."
Vaishali M.,"5,0",28 mars 2019,J’ai pris le goût biscuits et crème après fraise et je dirai les deux sont très bon j’ai une préférence pour le goût biscuit. Ils sont vraiment très bien fait ils ne sont pas trop sucré comme d’autres shakes protéinés. Je recommande sans hésitation !
Client d'Amazon,"4,0",29 janvier 2019,"Pris en goût chocolat, il est vraiment très très bon mélangé avec du lait d’amande à la vanille. Cependant ne remplace pas un repas à mon sens. Je vais le prendre au petit déjeuner avec une banane et/ou a 4h pour m’eviter les gâteaux mais ne vous attendez ni à un miracle ni à être calé.
Cependant le goût est vraiment très bon et ça c’est déjà un très bon point. A voir sur le long terme."
Aline Gros,"5,0",7 novembre 2018,"J'adore le goût, plus proche du malabar de notre enfance que de la fraise. Et ca change des parfums classique chocolat, café ou vanille ! Et il se melange plutot facilement à l'eau froide. Avec son shaker, c'est encore mieux. Et j'ai même testé avec du lait, j'adore !"
Creutzer,"2,0",1 avril 2019,Je me suis fait 2 fois et basta. Gout bizarre. Bon pendant 3 sec en bouche puis ça va plus. Bref je pense que ce sont juste mes goûts. Rien de mieux qu'une bonne séance de sport après une vrai repas équilibré pour s'affiner
Christine,"3,0",12 mai 2019,"Peu à dire car à peine goûté cette poudre sans eau sans rien mais pas trop aimé le goût chimique qui m'a dissuadée finalement d'essayer ce produit.
Par contre j'ai gardé le joli et gros flacon léger !"
NP,"1,0",16 février 2019,"Je trouve que le goût n'est pas terrible...écoeurant,trop sucré et pas tellement le goût du chocolat"
Pauline,"1,0",3 juin 2019,"Je connaissais déjà le principe des shake, celui ci est au caramel, le goût est un peu trop légé à mon goût mais le plus gros problème c'est que je n'ai pas eu la dosette donc je suis obligé de faire un peu au hasard... Au vu du prix je trouve ça abusé !"
Monikü,"5,0",2 avril 2019,"Goût agréable et coupe vraiment la faim, la sensation d’avoir l’estomac plein est très satisfaisante. Le goût chocolat n’est mal non plus !"
fleur,"5,0",8 juin 2018,"Goût agréable, à mélanger avec une autre boisson, laits...
Je me suis également procuré une gourde cute. Coupe la faim, sensation d'être rassasié. Ce produit m'a permis de perdre 3 kg en remplaçant le repars du soir par ce milk-shake délicieux, ce que je recherchais."
Cerise,"5,0",23 novembre 2018,J'ai acheté ce produit pour le petit déjeuné je le mélange dans deux yaourts fromages blancs je n'ai pas de sensations de faim dans la matinée. En plus le goût est délicieux. Excellent produit.
Veleine,"1,0",24 février 2019,Je trouve ce produit inbuvable
Client d'Amazon,"4,0",15 juin 2018,"Je n’ai pas vu de grande différence, mais bien si vous voulez réduire vos repas en ne prenant qu’un shaker en guise de repas du soir. Peut être un peu écœurant à mon goût"
keli,"4,0",6 juin 2019,C’est un bon complément. Le goût chocolaté est vraiment sympa avec un arrière goût de noisette. J’ai vraiment bien appréciée par contre pour le côté amaigrissant pas vu mais très épais. Ça cale bien.
Espire,"1,0",4 février 2019,Notice en anglais. Et je vois rien de changer ou d amelioration. Et le gout vraiment pas terrible
Nallabelle,"5,0",20 mars 2019,"J’utilise ce produit après une séance de sport en fin de journée. Comme je n’ai pas la sensation de fin, j’utilise ce produit avec un bol de lait"
Manon59113,"5,0",10 avril 2019,"j'ai pris plusieurs gouts vanille est très bon je le mélange à du lait soja, noisette ou amande parfait avec une alimentation équilibré et une activité physique"
Picot,"2,0",14 mai 2019,Bon au niveau goût mais ne vous attendez pas à des miracles. Il faut fzire du sport et suivre un régime. Sinon ça sert à rien.
Client d'Amazon,"5,0",29 avril 2019,Très bon produit et ça donne beaucoup de résultats parfait pour l'été je vous le souhaite de le commander vraiment vous verrez le résultat ça marche vraiment je ne suis pas déçu je vais en commander d'autres merci beaucoup Amazon
Syrine Z,"5,0",19 mai 2019,"Je trouve que ces protéines sont délicieuses, j'étais un peu sceptique au début car les protéines en poudre c'est pas forcément très bon mais celles ci m'ont fait changé d'avis !
Elles se diluent plutôt bien. Concernant la sensation de satiété, quand je les prends je peux tenir 2h sans manger ce qui est plutôt pas mal."
Isis Meyer-crance,"2,0",10 mars 2019,"Produit testé sur plusieurs semaine et aucun résultat malgré sport et alimentation saine.
Le goût de vanille est très prononcé, on aurait plus tendance à croire qu'on mange une danette à la vanille."
salma nativel,"5,0",31 octobre 2018,Bon agréable à boire effectivement ça coupe la faim et il n’ya Pas de grumeaux pas trop sucré je recommanderai c’est sur
Cin09,"2,0",25 août 2018,Produit qui m'a fait mal à l estomac et une envi de vomir. Mal de ventre et d estomac pendant 1 semaine très déçu.
Client d'Amazon,"5,0",1 juillet 2018,"Délicieux, rapide à mélange, en revanche je conseille d'effectuer des roulements par rapport au différent goût car peut vite equeré sinon."
guina,"4,0",24 février 2018,Je viens de recevoir les produits tres rapidement comme d'habitude tres bon gout a voir dans le temps mais manque shaker et guide non recu
Bottini Angelique,"5,0",10 avril 2019,"Je laisse rarement de commentaire,  mais alors là ! Il es juste délicieux (banane) j avais déjà testé le fraise que je trouvais passable goût de poudre mais le banane es un véritable delice donc je vais continue a tous les essayer"
Saoudi nassima,"5,0",28 juillet 2018,"Je prends le chocolat 1 fois par jour en remplacement du dîner et pour le moment il me convient. Concernant le goût je m’attendais à bien pire, il a plutôt le goût d’un chocolat au lait donc je le bois très facilement. J’ai pris aussi vanille mais je ne l’ai pas encore goûté."
Stéphane Fernandes,"5,0",2 mars 2019,"Le Caramel, la Vanille et le Cookie Crème sont bons. Ma copine utilise le Cute après chacune de ses séances de fitness.
Dommage que le Cookie ne soit pas tout le temps disponible!! Elle le recommande en tout cas."
STEPH,"5,0",18 février 2019,Enthousiaste d'avoir débuté mon régime avec ce substitut réellement très bon. Je vais commander d'autres parfum.
