user,rating,date,review
Client d'Amazon,"1,0",8 mars 2019,"Bonjour,
Voici l'énoncé de ma commande:
Huawei P20 Lite Smartphone débloqué 4G (5,84 pouces - 64 Go/4 Go - Double Nano-SIM -
A la réception, ce portable n'a pas d'emplacement pour une double Nano Sim. Publicité mensongère."
Client d'Amazon,"4,0",25 avril 2019,"pour téléphoner bien sur , photos et applications différente pas encore put tout tester , il manque quand même la notice en Français pour moi"
Fanny agnetti,"5,0",28 avril 2019,"Beau téléphone, contente de mon achat.
Bon rapport qualité prix"
patricia cheneau,"4,0",17 mars 2019,"J'étais déjà satisfaite de mon précédent HUAWEI mais le manque de mémoire m'a décidée à en choisir un nouveau .
Avec 64 MO j'en  suis très contente.
Je ne regrette pas mon choix ."
Client d'Amazon,"4,0",21 mai 2019,"Bon téléphone, batterie au top
Rien a redire"
Diallo thierno sadou,"4,0",15 décembre 2018,Bon téléphone
Client d'Amazon,"3,0",15 février 2019,Smartphone très facile d'utilisation seul bémol le chargeur ne charge pas le téléphone
Leroux,"5,0",26 mai 2019,Bien
MATHIEU Marie Jeanne,"5,0",19 février 2019,"Déjà 1 mois d'utilisation...Pour l'instant tout va bien, très satisfaite mais pas encore essayé toutes les fonctions dont la faciale car tout n'est pas dans le mode d'emploi qui est légé...."
Lydie,"5,0",16 mai 2019,C'est un cadeau pour mon fils il en est très content
LOMBARD Laure,"4,0",23 février 2019,"Téléphone au top
Je regrette pas mon achat"
sophie,"5,0",3 mai 2019,"Ravie de mon achat ! Super téléphone, de belles photos et reçu très rapidement"
Client d'Amazon,"5,0",14 février 2019,"Rien de plus à dire que très bon portable, il est leger, la qualité photo est dingue, il est fluide, tout est vraiment de très bonne qualité ! je le recommande vivement !"
PIC,"5,0",16 avril 2019,Très bon rapport qualité prix.
Marina,"5,0",9 février 2019,Très jolie comme téléphone
Vincent,"5,0",23 janvier 2019,Téléphone reçu en avance et je suis super content de mon achat le téléphone correspond plus qu'à mes attentes il est juste géniale sur tous les points de vue. Je le recommande
leistenschneider,"5,0",11 décembre 2018,"Livraison vraiment rapide,
Très belles finitions.
Ultra haute définition d'image avec double capteur optique.
Version avec double sim intégrées"
Patrice,"5,0",6 janvier 2019,C'est un bon téléphone avec une belle qualité d'image et une facilité d'utilisation !!!
Aurélie F.,"5,0",2 mars 2019,"Téléphone conforme à mes attentes! Grand écran! Autonomie comme ce que je recherchais!
Par contre, prendre une coque car le téléphone est très glissant, j'ai donc beaucoup plus peur de le tomber que mon ancien portable...."
Riveneau Delphine,"5,0",11 décembre 2018,"Téléphone surprenant pour le prix j'i pratiquement la qualité Apple, je recommande livrais sans problème.
Téléphone avec la reconnaissance facial, l'empreinte, la qualité des photo et très très bonne la mémoire c'est génial"
Client d'Amazon,"4,0",26 avril 2019,Acheter pour ma femme et elle en est content
Pierre,"1,0",24 mars 2019,"Téléphone reçu avec protection écran déjà posée alors que soi disant neuf.
Le vendeur nie le problème.
Vendeur a fuir."
Pattanapanichakul Sabaiporn,"3,0",22 décembre 2018,"Bon produit, facile à utiliser, malheureusement je dois le renvoyer parce qu'il y a un problème de caméra arrière, chaque fois que je voulais prendre une photo, l'écran devient blanc après deux trois essais cela remarche. Quel dommage !"
Balou,"4,0",14 février 2019,"Fonctionne bien
Appareil photo parfait"
Jérémie C.,"5,0",7 mars 2019,Superbe smartphone et pas cher.
Vanessa C.,"4,0",13 octobre 2018,Très bon produit qui devance largement le samsung galaxy s8 que j'ai eut juste avant. Seul bémol il a un default et je ne peut pas faire de partage de connexion
Eloise Defonte,"5,0",10 février 2019,"Commander après que mon ancien téléphone me lâche (un Asus zenfone selfie), j'en suis complètement satisfaite, absolument rien à dire. Il est parfait"
Client d'Amazon,"5,0",8 décembre 2018,"Déjà détenteur d'un psmart qui me satisfait, le besoin familial de 2 smartphones avec un budget correct mais pas illimité m'a orienté sur le P20 lite."
Cyril LABARRE,"5,0",21 février 2019,"Produit confotme à la description. L'article est arrivée rapidement sans problème.
Je recommande cet achat."
CHRETIEN,"5,0",22 mai 2019,Super contente de mon achat
Melissa,"5,0",22 décembre 2018,Téléphone reçu rapidement. Je suis très satisfaite du produit et le recommande !
Moi,"5,0",23 décembre 2018,"Super téléphone, même si il est arrivé en retard"
Fauvel,"5,0",6 janvier 2019,"Top, fluide et bon rapport/qualité/pris produit"
Ccile ,"5,0",6 décembre 2018,"produit que je recommande avec un grand R, amatrice de samsung habituellement ce téléphone répond a toute mes attentes ! au top du top"
fabrice ,"1,0",26 décembre 2018,"bonjour telephone qui ne se met pas en mode paysage dans les applis qui le permetent comme youtube chrome avec la rotation auto activé dans les parametres android, d ou ma note car sinon telephone au top niveau fluidité ecran."
Marina85,"5,0",17 novembre 2018,Bon produit pas déçu
Kindle Customer,"4,0",2 novembre 2018,Très bonne qualité et facilité d utilisation
Client d'Amazon,"5,0",21 octobre 2018,Très contente
Client d'Amazon,"5,0",7 novembre 2018,"Très bon téléphone qui répond parfaitement à mes attentes. Fluidité de l'écran tactile, légèreté, facile d'utilisation et esthétique soignée (en bleu il est vraiment très beau)"
David LOBJEOIS,"5,0",5 juin 2019,RAS
mireille,"5,0",26 décembre 2018,AU TOP!!
farias,"5,0",6 mai 2019,"Parfait , mon garçon en est content."
Parv,"1,0",27 novembre 2018,"Article reçu ce jour, lecteur de carte SIM impossible à ouvrir. Dois partir en réparation..."
lennyka,"4,0",19 octobre 2018,Il est bien bon rapport qualité prix. Qualité de l'image est super rien a envié à la gamme Samsung ou iPhone. Je vais prendre le pro le mois prochain
Graeling,"5,0",30 janvier 2019,"Excellent rapport qualité/prix, fonctionnabilté parfaite."
jlequilliec,"3,0",20 mai 2019,"Autonomie trop faible pour moi😠, le tel tient a peine un journée très déçu mon ancien p8 lite 2017 après 1 année et demi d utilisation tenait mieux la charge avec la même utilisation."
Régine Dengoyan,"5,0",7 mai 2019,"bonne prise en main , couleurs vives , installation facile ,  contente de ses diverses fonctions .
Gros problème  , ma voix est coupée sur chaque phrase"
Mohamed ,"5,0",18 mars 2019,"Bonjour
Très bon téléphone en terme qualité prix."
Gaillard Matthieu,"5,0",16 décembre 2018,"Je viens de passer d'un Samsung S7 edge que je détestais au P20 lite, et je ne regrette rien.
Super Design et paraît très robuste."
Stephan,"5,0",5 mars 2019,Un achat sans regret. Je suis fan !!!
Client d'Amazon,"5,0",11 décembre 2018,J'ai acheter ce téléphone et je le trouve très bien il a une bonne qualité photos pareil sur les vidéo YouTube et rapide la batterie tient très bien je recommande
chris,"5,0",3 février 2019,Parfait et vu le prix pas besoin de chercher une autre marque
johanna,"5,0",1 août 2018,"J'adore, aussi bien qu un Samsung"
Moustache  Daniel,"3,0",21 décembre 2018,"Comme son nom l' indique, c' est un téléphone 😜je suis satisfait, même si ma préférence allait sur une autre marque. Celui-ci fonctionne bien !"
Client d'Amazon,"5,0",5 mars 2019,Entièrement satisfait de cette achat correspond à mes attentes.
Mahefa,"5,0",18 janvier 2019,"Je suis ravi de ma commande.
Le téléphone est plutôt simple d'utilisation, une bonne ergonomie. Naviguation pas compliquée.
La batterie dure longtemps, je confirme."
S.P Emilie ,"5,0",23 décembre 2018,"La batterie tient très bien (facilement une journée d'utilisation et plus).
La qualité des photos est remarquable, super écran, bon tactile. J'en passe... Pour ceux qui hésitent je recommande absolument!"
Eva,"1,0",12 avril 2019,"Malgré une coque de protection et écran de protection, le portable est fissuré. Exceptionnellement fragile. Déçue"
otop06,"5,0",11 mai 2019,"articles conformes.délai de livraison respecté. téléphone performant et fluide.
réponse rapide à ma demande de facture.
je recommande"
Cecil,"4,0",17 février 2019,Reçu à la date prévue rapide... bien emballé.. conforme à la description .. très beau téléphone portable avec tout les accessoires version français je recommande
Jessy,"5,0",3 décembre 2018,Bon rapport qualité prix
San,"5,0",9 décembre 2018,Première fois que je commande un Huawei et je dois dire que je suis agréablement surprise. Facile d'utilisation la qualité photo est parfaite pour le moment rien à dire j'espère qu'il tiendra dans la durée...
Client d'Amazon,"5,0",3 février 2019,Similaire à Samsung dont j'ai l'habitude. Je verrais à la longue mais excellent rapport qualité prix
Client d'Amazon,"5,0",11 mars 2019,"Habitué à l'Iphone, j'étais un peu réticent avant de recevoir Huawei P20 Lite . Agréablement surpris, rapidité, écran et qualité de l'image et du son. Rapport Qualité Prix intéressant."
Gino.,"5,0",31 décembre 2018,Produit profesional
chris,"5,0",23 avril 2019,Livraison rapide bon produit
Fifi ,"5,0",15 décembre 2018,Très satisfait
jack,"5,0",10 mai 2019,Largement suffisant pour moi
Client d'Amazon,"5,0",16 février 2019,bien
Caméra extérieure,"5,0",13 mai 2019,Suite à la destruction de mon Samsung j'ai voulu changer de marque début d'expérience avec Huawei
Arnaud,"5,0",13 octobre 2018,Le téléphone est facile d'utilisation et les photos sont nickel
Sarriau,"5,0",28 décembre 2018,Très bon rapport qualité prix. Ma femme est ravi.
Client d'Amazon,"5,0",5 septembre 2018,"Très bon produit, largement équivalent (voir même mieux) qu'un Iphone."
Katia C.,"5,0",21 février 2019,Portable de bonne qualité appareil photo au top j'adore huawei
Client d'Amazon,"5,0",27 mai 2019,Économie et stockage conforme s
Nico,"5,0",21 avril 2019,"C'était un cadeau, donc ....."
Damien,"5,0",10 janvier 2019,"Pour le moment tout ce passe à merveille, je suis très content de se téléphone"
Mathé,"5,0",10 mars 2019,"Téléphone non configuré en français mais dès qu'on lie son compte gmail et Google play il nous propose de se baser en français.
Excellent état rendu tactile génial !"
Client d'Amazon,"5,0",25 décembre 2018,pas pu encore m en servire pas de car de carte annoncée. Part contre pas de notice en Français. Très difficile de le mettre en route.
Yoann R,"4,0",26 novembre 2018,"Configuré en quelques minutes, Qualité à la prise en main plutôt bonne. Il fera un bon cadeau de Noël pour remplacer un vieux smartphone."
DEBON Valentin,"5,0",10 mars 2019,Excellent produit avec un bon tarif ! Je n'ai aucun regret. La livraison était rapide et le colis bien emballé !
Bon portable mais reçu avec une batterie défaillante ,"2,0",8 avril 2019,Portable très fonctionnel mais reçu avec un problème de batterie perte de 5% toutes les 10 minutes. J'ai donc dus le renvoyer a huawei pour réparation .
Mel14600,"5,0",7 avril 2019,"Rapport qualité prix très bien.
Quelque beug parfois mais rien d’important.
Très bien"
Guy Sougnez,"1,0",29 mars 2019,"Bonjour, smartphone en réparation depuis 4 jours. Impossible de répondre à un appel. J entend l interlocuteur, mais lui non. Assez déçu pour un nouvel appareil."
De pinho Emilia,"5,0",27 mars 2019,Le téléphone est super léger l écran et bien belle photo et belle belle qualité je le conseil
Pascal,"5,0",12 mars 2019,"Ravi, très bon téléphone 👍😉"
Sergero54,"5,0",16 décembre 2018,Bon produit sans surprise
Client d'Amazon,"5,0",28 novembre 2018,Très bien
Pauline .M,"1,0",10 juin 2019,"Bon téléphone, durée du téléphone 1 journée. Téléphone reçu le samedi, décédé le dimanche aprem. Obligé de le renvoyer.
A EVITER !!!!!!!!!!!!"
Client d'Amazon,"4,0",29 janvier 2019,voir ci-dessus
Client d'Amazon,"4,0",27 décembre 2018,"Bonne prise en main, qualité de l'écran supérieure. Deux bémols : qualité des photos (surtout en zoom) et réactivité du clavier décevante"
Client d'Amazon,"5,0",28 janvier 2019,"POUR L INSTANT JE SUIS RAVIE
TRES BON RAPPORT QUALITE PRIX"
tapia,"5,0",28 décembre 2018,"Hyper satisfaite de cet achat, un telephone qui répond à mes attentes"
Gauter,"4,0",20 janvier 2019,"Produit qui a l'air de bonne qualité.
A voir dans le temps mais semble un bon rapport qualité prix"
Sylviane,"5,0",28 avril 2019,"Le modèle P8 était déjà bien,
Celui ci est encore mieux, très contente de cet achat
Livraison très rapide"
CBI59112,"5,0",21 mai 2019,"Facile d utilisation, lèger , pratrique à voir la suite avec le conflit avec Google !!!"
pisangbon51,"4,0",17 mars 2019,"Téléphone conforme à mes attentes, fait de très belle photo, le problème c'est la notice n'est pas en français.
Pour l'instant très satisfaite du produit"
Client d'Amazon,"5,0",29 mai 2019,Il est au top
kiki,"2,0",28 novembre 2018,"Bonjour,
Le portable fonctionne très bien mais malheureusement a été livré avec un chargeur secteur prise USB défectueux.
Ce sera le bémol de cette livraison."
Boulinguiez,"5,0",21 novembre 2018,"Mobile commander le 18/11 , reçu le 20/11
Magnifique téléphone en noir ,  une fluidité,  appareil photo super qualité,
Je vous le recommande !!!"
Tony,"5,0",6 mai 2019,Livraison correcte très bien emballé et il marche bien jusqu'à présent aucun défaut
leconte manon,"5,0",1 août 2018,Très bon produit. Bonne qualité photo. Rien à redire sur le produit.
jean-marc lassalle ,"5,0",28 janvier 2019,je ne regrette pas mon achat. tout a été très rapide. le mise à jour se font rapidement très beau téléphone
philippe perigaud,"5,0",30 mars 2019,"Surpris par la réactivité du téléphone, je le conseille"
Majinbuu,"5,0",17 mai 2019,meilleur téléphone au niveau du rapport qualité-prix toutes les options sont faciles le design est incroyable je le recommande vivement
Fanny,"5,0",27 mai 2019,"Ce téléphone est parfait pour moi. Sa taille est idéale, son prix est correct et surtout la qualité des photos est TOP!!"
marie pierre.thierry,"5,0",22 février 2019,TRES BON TELEPHONE TRES CONTENTE DE MON CHOIS JE LE RECOMMANDE FACILE D UTILISATION
Melliet Eliane,"5,0",5 mai 2019,"c'est un très bel appareil, facile à prendre en main"
Client d'Amazon,"4,0",23 mars 2019,Bon rapport qualité prix.
limasset dominique,"5,0",4 janvier 2019,"Très satisfaite de mon tel, la livraison a été très rapide.
Facile d'utilisation.
Je recommande ."
BOURCIER,"4,0",2 janvier 2019,"lait tout ce q'on lui demande, transfert du précédent tel ultra-facile. En revanche mode d'emploi nullissime"
Client d'Amazon,"1,0",9 mai 2019,Le produit a été reçu avec un pixel éclaté qui empêche une bonne lisibilité de l'écran. Honteux pour un produit sois disant neuf !!!
Nicocaud,"5,0",13 mai 2019,"Sur les 64Go 12 déjà pris par le système, sinon RAS"
Jessica M,"5,0",25 décembre 2018,Très sympa. Simple d utilisation
Pylop,"5,0",21 avril 2019,Excellent rapport qualité prix. La taille est petite comparé aux autres smartphones. Mais tout y est
Laurence Guédon,"5,0",18 mai 2019,"Très bonne qualité, utilisation facile. Très bon rapport qualité prix."
Paregno,"5,0",6 mai 2019,prise en main facile...
Nezumickey,"5,0",19 mars 2019,Huawei s'est faire des produits très fiable je recommande ! Attention la marque chinoise récolte vos données.
Lalie,"5,0",9 janvier 2019,Je suis ravie de mon achat
Mme. Saint-pierre,"3,0",3 mai 2019,J'ai achetez se smartphone pour une meilleure qualité vidéo est je suis très content du résultat. (je valide ceux produits)
Niakate Niangri,"5,0",6 juin 2019,J aime l appareil photo et le déverrouillage digital. J aime beaucoup la forme de l appareil et l affichage du menu aussi.
Client d'Amazon,"5,0",5 avril 2019,Bien reçu neuf
Benoit H.,"1,0",4 juin 2019,Pas bien du tout
Tonia,"5,0",11 novembre 2018,"Super smartphone,
Beau téléphone facilité d’utilisation, bonne qualité photo
commande arrivée rapidement je suis très satisfaite"
Client d'Amazon,"5,0",3 avril 2019,"Très bon téléphone, de belles photos. Une très bonne capacité de stockage. Aucun beug pour le moment."
celine sarah carpentier,"5,0",8 mars 2019,"Top en tout point.
Recharche en 10 min.
Top"
Halil,"5,0",6 janvier 2019,"Super le HUAWEI (p 20 lite), Téléphone très simple a utiliser et qui a de très bonnes performances
Magnifique, une deuxième amour"
Mado ,"1,0",13 mars 2019,"Horrible, ma carte s'il ne fonctionnait pas avec cet appareil j'ai dû le renvoyer et acheter un nouveau."
Jean TCHANDO,"5,0",8 décembre 2018,Téléphone portable répondant à mes attentes. Je suis satisfait.
CARVALHO,"5,0",11 mai 2019,"Très bon produit, livré à la date prévue; parfait!"
dominique delbecque,"5,0",13 décembre 2018,"léger, pratique , simple d'utilisation, belles photos, je n'ai pas encore essayé la vidéo... je n'ai pas encore tout exploité, pour le moment c'est le top."
Bexle,"4,0",2 mars 2019,"Bon téléphone, facile d utilisation"
Franck36,"5,0",13 avril 2019,Excellente prise en main. Excellente résolution de l écran. Rivalise largement avec Samsung ! Tarif imbattable.
ahamada,"5,0",19 février 2019,Téléphone haut de gamme
melanie G ,"4,0",6 juin 2019,"Téléphone est performant, je suis satisfait de mon achat, je recommande"
Adam Herve,"5,0",12 février 2019,Ideal
guehairia,"5,0",14 mai 2019,Dommage que se soit l'ancienne version et que le p20 a la nouvelle...
Souga,"5,0",7 mars 2019,Nickel
Kosette,"5,0",19 mai 2019,"Acheté pour le travail, pratique avec la double Sim, intuitif, agréable au regard, un bon rapport qualité/prix"
C I ,"5,0",5 janvier 2019,Bon rapport qualité prix
YopFrancis,"4,0",27 octobre 2018,"Fragile comme tout les smartphone
Qualite/prix tres bon"
Caramel,"5,0",30 mars 2019,Très bon téléphone très bonne qualité.
Nefzi,"1,0",26 octobre 2018,Il été plus à mes attentes
CHRISTOPHE,"5,0",3 mars 2019,Super content du rapport qualité prix.
Kate Client d&#39;Amazon,"5,0",19 mai 2019,comme d'habitude !!! c'est parfait !!!
Bridget,"4,0",6 mai 2019,"Stockage important, couleur top. Par contre Reconnaissance à l'empreinte digitale pas efficace. Faciale ok"
DE HARO,"4,0",7 mai 2019,"délai respecté livré correctement, attention la notice n'est pas en français."
Cindy,"4,0",4 juin 2019,"Produit très bien de bonne qualité, reçu et livrai s'en défaut."
pierron audrey,"5,0",10 juin 2019,"Impeccable
Rien a dire fonctionne tres bien"
Thomas,"4,0",26 avril 2019,Utilisation personnelle aucun soucis sauf en l'utilisant bcp la batterie se recharge vite
anthony chandler,"4,0",27 février 2019,"Offert en cadeau, très surpris de la qualité étant utilisateur de flagships, la rien a redire."
Client d'Amazon,"5,0",16 mai 2019,"navigation facile, visuel de qualité, un excellent produit."
Elie Rebaudi,"5,0",12 avril 2019,"très bon téléphone , fonctionne très bien"
Client d'Amazon,"5,0",2 décembre 2018,"très bon smartphone, simple à utiliser, léger et élégant"
Client d'Amazon,"4,0",24 mai 2019,"rapport qualité prix, après batterie a revoir"
valerie,"5,0",28 janvier 2019,"très beau produit , fluide, belle qualité et à coût très aventageux"
CHARLOTTE,"3,0",11 mars 2019,Apres avoir utilise un iphone4 c un peu compliqué pas de mode d emploi
Client d'Amazon,"5,0",19 mai 2019,"Super rapport qualité prix. J étais adepte des Samsung galaxy, et je ne regrette pas ce changement"
Anais,"5,0",18 mars 2019,"Nickel, conforme à mes attentes, pas testé la reconnaissance faciale ni empreinte"
vollinger,"5,0",11 septembre 2018,Bon téléphone 📱
Emilie carnet,"4,0",13 mai 2019,Très satisfaite !
Dd ,"5,0",9 mars 2019,Super
francis,"5,0",11 février 2019,Bon produit à recommander
Val,"1,0",22 mai 2019,"La batterie ne tient pas la charge oubliger de recharger tous les jours
Pas de connexion gps"
sebastien,"5,0",7 avril 2019,Génial...  Trop content
PIXEL 4D,"5,0",7 février 2019,"Très bon produit, toujours un grand fan de Huawei !
Vendeur au top, rien à dire ! Un excellent service de SAV"
Chris,"5,0",29 mai 2019,Pratique. Léger. Rapide.
Julie ,"5,0",26 avril 2019,"Extra, et livré bien plus tôt que prévu
Ravie"
Isis,"5,0",23 janvier 2019,très léger mais la reconnaissance faciale et l'empreinte digital ne marche pas très bien
Sofiane Korghlou,"5,0",1 novembre 2018,Très bien par rapport à la concurrence et au prix affiché
franca zmyslowski,"2,0",11 mai 2019,Désoler Il bug souvent avoir des infos à ce niveau
herve ostorero,"5,0",2 janvier 2019,"commande a l'heure,prise en main facile,aucun soucis de connection.bref il tient ses promesses."
Nicolas,"5,0",28 avril 2019,"Super contente de ce téléphone.
Les photos sont superbes."
Simon M.,"5,0",9 mai 2019,"Super téléphone !
Léger problème de reconnaissance facile, met du temps à fonctionner"
PIRER,"5,0",17 novembre 2018,"Livraison rapide.
Colis arrivé en bon état.
Je suis très satisfaite de mon achat."
Monsieur S,"5,0",28 février 2019,"Prise en main facile
À voir sur la durée
Très bon rapport qualité prix"
Júlia,"5,0",13 mai 2019,Passer d'iphone ça change mais le Huawei permet un transfert assez facile.
Client d'Amazon,"5,0",7 novembre 2018,Livraison rapide. Smartphone très bien pour moi. Facile d'utilisation. Bonne photos. Reconnaissance digital et faciale.
Freisitzer Jean-marie,"5,0",26 décembre 2018,Rien à redire le téléphone est tout simplement parfait.
Mucignato Cyrille,"5,0",25 janvier 2019,Je pense que le produit est pas neuf je suis dessus des impactes son présent dommage à voir avec le fournisseur
S. Mag,"5,0",8 décembre 2018,"produit conforme en tout points à ce qui était annoncé.
livraison extrêmement rapide.
satisfaction à l'utilisation."
Client d'Amazon,"5,0",26 décembre 2018,"Bonne prise en main dès le départ, très léger et très intuitif"
Sev31600,"5,0",30 avril 2019,Super contente de mon achat. Smartphone de belle qualité.
Djazz,"5,0",12 février 2019,Utilisation pro et privée simple de manipulation . Agréable transitions venant d'un iphone
Lagrawi yassir,"5,0",18 mai 2019,"Pour une utilisation quotidienne, un téléphone fiable excellent rapport qualité prix"
bzikha,"4,0",8 février 2019,"Je suis tres satisfaite de mon achat, il est leger, facile a utiliser et meme s'il tombe il se casse pas."
Tiphaine,"1,0",18 avril 2019,J'ai reçu un téléphone qui ne s'allume pas ! Super comme utilisation.
Lili,"5,0",20 février 2019,Génial !!!!
Amel,"4,0",28 décembre 2018,Très contente de mon achat je recommande ce téléphone. Reçu dans les temps impeccable
Baïssas ,"4,0",9 février 2019,Bon produit encore une fois pas déçu de huawei et honor je conseil les deux marques ainsi que xiaomi 👍👌
chasse 83,"5,0",27 janvier 2019,"facile d utilisation,tres bon produit,de tres belles photos tres bonne affaire qualite prix"
Mathis ,"5,0",7 mars 2019,Il est super qualité prix nickel rien à dir achetez le
sam,"4,0",16 février 2019,"Parfait ,il est très léger ,fluide ,et le son c'est de la bombe, ainsi quz les photos."
led,"5,0",28 avril 2019,Bon téléphone pour le prix
hacquin,"5,0",1 mai 2019,Téléphone très maniable correspondant à mes attentes
huet sebastien,"5,0",4 juin 2019,Super produit à ce rapport qualité / prix excellent.
trouchkine claire,"5,0",6 mai 2019,"facile d'utilisation
bon produit"
dette,"5,0",4 janvier 2019,Mon mari était ravi de son cadeau de Noël!
Angie,"5,0",29 novembre 2018,Super téléphone très simple d utilisation très belle qualité
Boww,"5,0",11 mars 2019,Tres bon produit . la seul déception c'est au niveau de l'appareil de photo .
LOlila,"5,0",15 avril 2019,"J'aime beaucoup, que ce soit les finitions ou autre, magnifique"
Arnaud,"5,0",17 novembre 2018,"Parfait, beau, léger et performant.
Correspond à la description et au besoin.
(3j d'utilisation)"
Client d'Amazon,"5,0",14 octobre 2018,Très bien
Sandrine k,"4,0",30 mai 2019,"A recommander, marche super bien, bel écran, facile à utiliser"
thierry PISCHEDDA,"4,0",4 mai 2019,Téléphone très pratique facilité d'utilisation et de mise en route bon achat
Etienne ,"4,0",24 mai 2019,Je n'aime pas que Trump ait blacklisté Huawei 2 semaines après mon achat !!!
HACALA Annie,"4,0",24 mai 2019,"Pour un usage personnel, la qualité des images et des vidéos"
Client d'Amazon,"5,0",7 mai 2019,livré en bonne état dans les temps et agréablement supris par ce telephone
olivier,"2,0",23 février 2019,Téléphone renvoyé car aucun opérateur français n est reconnu alors qu il est déclaré europe
Claude,"5,0",15 avril 2019,A moins de 200 € il est loin devant la concurrence
loic,"5,0",24 avril 2019,Le portable en lui même à de très bonnes caractéristiques.
Mantel J.,"5,0",28 avril 2019,"bonne taille de l'écran, reconnaissance faciale, facilité d'utilisation"
Ferreira,"5,0",16 décembre 2018,Trés content de mon achat. C'est un super téléphone.
willy munyazesa,"1,0",21 janvier 2019,"le téléphone n'est pas arrivé neuf , comme c'etait indiqué et surtout j'ai payé le prix du neuf"
Client d'Amazon,"5,0",7 janvier 2019,Excellent rapport qualité _prix !!!! Vraiment surprenant
Bill782012,"5,0",6 avril 2019,Le rapport qualité/prix est très bon ; à confirmer dans le temps.
Carloncho,"5,0",16 mai 2019,Utilisation quotidienne et content car c'est un appareil très pratique.
Kat ,"4,0",26 novembre 2018,Colis reçus très rapidement seul bémol pas de livret d'installation pour le portable en français
Esperance,"2,0",5 mai 2019,Une partie de la coque du portable entourant la caméra s est décollée
Raymond Priscilla,"3,0",7 juin 2019,Il ne rien pas la charge niveau batterie.
Le page,"1,0",7 mars 2019,Produit ne correspondant pas à la commande. Pas de fonction clear vieuw.
Jeyster,"5,0",10 juin 2019,j'ai préféré huawei a apple pour le renouvellement de mon telephone.
le ménahèze,"5,0",10 janvier 2019,"Super contente, utilisation intuitive, grande mémoire, super rapport qualité prix. Je recommande"
corinne,"4,0",2 mai 2019,"très bon produit
je suis satisfaite"
descotes candy,"5,0",30 mai 2019,Pour les photos la qualité est fabuleuse
Client d'Amazon,"5,0",17 mai 2019,Bon téléphone
Olivier,"4,0",9 juin 2019,"Un peu lent, mais bon pour 200 €
On va pas faire le difficile."
laux nathalie,"5,0",27 avril 2019,Mon fils est super content de son achat
Christian MIKLASZEWSKI,"4,0",9 janvier 2019,"Très bon gabarit, bon écran mais fonction Bluetooth laisse à désirer."
PIERRE,"5,0",28 septembre 2018,Peu utilisé jusqu'ici mais le matériel semble fiable et robuste
de Araujo,"4,0",15 octobre 2018,"Bonne mémoire
Bonne rapidité
Charge rapide qui tient longtemps"
cathy,"3,0",21 janvier 2019,Mon fils l'utilise pour des jeux; il en est ravi (pas de bug...).
Nannou,"4,0",17 mars 2019,"Je viens juste de le recevoir , donc pas assez de recul pour donner un avis ."
Bon produit. Correspond bien aux descriptifs. ,"5,0",2 mai 2019,Bon raport qualité prix
lemoine,"4,0",16 avril 2019,"Reçu rapidement, utilisation très simple
Bonne qualité"
Huggib,"5,0",24 mai 2019,Téléphone répondant totalement à mes attentes très bon téléphone
Laura,"5,0",23 avril 2019,Acheté pour mon chéri et il en est pleinement ravi super produit
BARROT,"5,0",29 mars 2019,Très bon smartphone qualité des photos super.
Graz JM,"4,0",7 mai 2019,Produit correspondant exactement à celui décrit.
Bonin Yannick,"5,0",9 mars 2019,Qualité Photo exceptionnelle pour un smartphone dans ce budget
ORSET,"5,0",28 décembre 2018,"Il correspond à mes attentes de rapidité, d'intelligence et de simplicité merci Huawei P20 lite"
gjey,"5,0",5 février 2019,"Pas déçu 😊au top. Super écran, image super brillante et nette bref bien satisfait."
Olivier,"5,0",24 avril 2019,OK ras
samuel baunée,"5,0",29 avril 2019,Qualité supérieure à tous les Apple que je connais!
Mcolo,"5,0",4 avril 2019,Parfait pour une utilisation quotidienne.
duchand myriam,"1,0",17 mai 2019,Au bout de 2 jours la rotation automatique ne marche plus...
Filipe Machado.,"1,0",28 mai 2019,Vitre derriere commence a decole ce pas normal
emelia,"5,0",29 novembre 2018,"Mon conjoint est heureux, livraison rapide"
Client d'Amazon,"4,0",2 juin 2019,très bon  appareil  pour  usage  privé  et  professionnelle
Ludo,"1,0",16 mai 2019,"Mauvais produit reçu, dédommagement dérisoire"
meloune,"5,0",13 octobre 2018,"j'ai reçu l'article avec une semaine d'avance, l'article fonctionne cependant le paquet était un peu abîmé."
howard mickaella,"5,0",5 mai 2019,Téléphone parfait
Louis,"5,0",5 juin 2019,Ras
David,"5,0",30 décembre 2018,"Super portable en reconditionné,fonctionne parfaitement, excellent rapport qualité prix"
Sam,"5,0",23 décembre 2018,Super téléphone avec le double sim pas d avoir plusieurs téléphone super
Fd,"5,0",6 février 2019,Super produit
JB,"5,0",6 janvier 2019,Bon téléphone
Yoann verzeaux,"5,0",30 décembre 2018,Très bon téléphone je conseil bonne finition
Client d'Amazon,"5,0",13 mai 2019,Quotidien
Yasmin hikel,"4,0",6 janvier 2019,Jer esu  le Huawei en très bon état la couleur elle est magnifique.
L2APAU,"5,0",4 mars 2019,"Parfait, rien à redire"
maurice lejuste,"4,0",2 janvier 2019,smartphone très  facile a utiliser très pratique je le recommande
ABY,"4,0",1 juin 2019,Utilisation facile et rapide. Bonnes applications
