user,rating,date,review
Client d'Amazon,"5,0",16 septembre 2018,"Livraison rapide donc 2 jours et demi  après la commande. C'est exactement ce que je souhaitai comme grand écran d'ordinateur. Plus de problème de vue car cet écran LG, impressionnant au début par sa taille de 108 cm avec super résolution d'image en 4k incomparable sur connexion Display port et Hdmi 4k jamais vu. Conforme à mes attentes comme je venais d'acheter un ordinateur avec sortie de connexion Display port et hdmi avec résolution 4k, donc que du bonheur avec cet écran. Je branche en même temps sur cet écran LG 2 ordinateurs et 2 de mes autres disques durs externes et grâce à son menu PIP, cet écran LG peut se diviser en 4 parties et je travaille en même temps sur tous les entrées de connexion in put dont j'ai branché tous mes appareils. Et par sa taille exceptionnelle tout est en grand et clair et pas de problèmes de vue. Rare de voir des écrans qui ont cette fonction. C'est beau à voir. Il est facile à monter et à paramétrer. Je n'ai eu aucun problème et ça fonctionne du coup impeccablement. C'est la 1ère fois qu'un écran d'ordinateur m'a attiré et je suis devenu tellement accroc à cet ordinateur, je ne m'en passe plus, allumage rapide. Finis le temps des petits écrans d'ordinateurs. Je recommande cet écran LG 43 pouces à tous.
BENJAMIN BIANGA"
schtroumpf,"5,0",21 décembre 2018,"Hello, je voulais un 4 k, j'ai longuement hésité entre le 24"" et le 27"".
J'ai opté pour le 24"" et je le regrette un peu, mais j'ai fait ce choix  pour qu'il ne dépasse pas de mon bureau.
L'effet 4 k proprement dit, parfois avec tv saba 32"" , j’ai la même profondeur de champ.
Il y a de l'effet certes, mais je ne trouve pas cela spectaculaire.
Par contre bizarrement , si je met youtube en 4 k (virtual walking) et que je le passe en vidéo sur mon écran d'un vidéo projecteur (casio laser), via mon ampli, l'image est nettement plus belle, alors que la résolution du vidéo projecteur ne dépasse pas 720p.
Étant habitué  a du 4/3, le 16/9 m'embête un peu, et j'ai du mal à m'y faire.
Mais l'image est plus grande (20"" pour du 4/3 contre 24"" pour du 16/9ème) .
Cependant j'ai du mettre l'affichage à 300% .
J'ai rien compris à l'one screen control ? Il faut plusieurs écrans ou plusieurs pc pour en profiter ?
Le filtre anti reflet n'est qu'un léger filtre  colorisé.
Je ne suis pas joueur, mais j’aurais voulu essayer un jeu pour voir.
Les reportages sur la nature permettent d’apprécier la 4k, mais les films cela reste relatif.
Donc content de l'achat mais sans plus.
What else ,"
Phil,"5,0",11 novembre 2018,"Vraiment un bel écran, même en 1080p ! En 4K, il est tout de suite très lisible pour les textes. Il est livré avec un câble HDMI 2 m de qualité, et aussi un câble DisplayPort. J'arrive à afficher en 4K 60 FPS en HDMI  avec une vieille carte graphique NVIDIA GT1030. Mon processeur est parfois un peu juste : un vénérable AMD Phenom II X4 965 3.4 Ghz. L'écran est équipé de 2 puissants haut-parleurs 2x 10 W, très bons dans les graves en particulier. C'est suffisant dans la majorité des cas.
Coté livraison, j'ai opté pour ""Amazon prime"" : livré J+2, mais avec une fenêtre vraiment grande : dans la journée jusqu'à 20h ! Heureusement le livreur est passé à 13h. Un petit trou sur le dessus du carton, mais rien d’abîmé à l'intérieur."
Client d'Amazon,"2,0",10 octobre 2018,"Hyper déçu pour la calibration de l'ércan, le logiciel ne reconnait simplement pas l'écran, que l'on soit sous windows ou mac, donc impossible de le calibrer correctement. Obligé d'utiliser le le logiciel de ma sonde qui n'est pas du tout prévu pour calibrer cet écran. Les réglages de Saturation / Backlight n'existent pas !!
A quoi bon avoir un écran qui peut restituer du DCI-P3 et du rec 709 proprement si on ne peut même pas le calibrer ??
SAV de LG qui s'en bat les steak vu que le produit n'est plus commercialisé. Grosses déception"
HUGO ,"4,0",7 août 2018,"Écran vraiment bien, les couleurs sont belles et lumineuse
J'ai cependant rencontré un problème : parfois de manière parfaitement aléatoire l'écran s'éteint 3-4 secondes (le son se coupe et l'écran devient noir) puis se rallume) ce je dirais que ça arrive une fois toutes les 2h environ parfois plus fréquemment (notamment pendant les fortes chaleurs)
Suis je le seul ?
Est ce du au fait que je n'étais jamais vraiment l'écran mais uniquement mon ordinateur ?
Mes autres écrans n'ont pas ce problème pourtant"
Romain/Cathy-fée,"5,0",7 décembre 2018,"Bel écran / qualité affichage / bonne définition (il faut une carte vidéo qui assume le format)/ télécommande bienvenue , on est  pas habitué avec les moniteurs PC, mais ça évite de farfouiller derrière l'écran / bonne idée les différents protocoles d'affichage notamment ""lecture"" pour ne pas trop fatiguer les yeux quand on bosse 8 heures par jour sur le PC / branchement multiples ok / installation en 5 minutes. que du bien. Espérons la tenue et la longévité dans le temps.
Un seul bémol la rétention du produit 3 jours chez Chronopost au Mans (?) sans raison.
Sinon la livraison aurait été tenue en 48h00 après la commande. A l'opposé, le livreur final ici en Mayenne était très agréable et efficace..."
HellspawnGaming,"5,0",9 avril 2018,"Acheté pour ma tour Pro ( montage sur mesure ) j'avais pas un gros budget pour l'écran et je doit dire impressionné du rendu ! Sur mon PC la qualité et au Top pour mon boulot ( Graphisme etc...) et je me suis permis la folie de brancher ma Xbox One X dessus et la même ""impressionné"" même si ça manquer de réglages et que les finitions sont pas top le rendu et très bon. Pour ma part pas de Clouding ou autre probléme. Il y as mieux ..... mais c'est plus cher ! très bon rapport qualité prix !"
Fabrice,"5,0",25 septembre 2017,"Excellent produit, les dalles LG sont réputées de bonne qualité. Je passe d'un full hd au uhd et la différence est claire ! Sous Windows 7, tout ce qui va être suite Office est beaucoup plus nette, c'est moins fatiguant et plus agréable. Par contre il fait augmenter l'affichage de Windows à 150%, rien de bien difficile. Pour l'écran, le menu est accessible par une petite molette sous le Logo et je trouve que c'est plutôt simple.
Pour le jeu c'est magnifique, mais clairement ma carte graphique en prend un coup et j'observe des ralentissements lorsque je passe des jeux en  4K. J'ai un Core i7 et 16go de RAM pour une carte nvidia K2000. Il faudra que je la change.
Bref je suis satisfait de mon choix."
Easternpenguin,"5,0",15 mars 2019,"Acheté principalement pour associer un écran externe à mon Macbook Pro (Retina 13 pouces, début 2015), ce LG 24UD58-B fait parfaitement le job, m'apportant un grand confort d'utilisation notamment pour la photo, avec une qualité d'image très honorable comparée à celle du Retina du Macbook Pro. La connexion est assurée par un câble Mini Displayport-Displayport.
Il sert aussi d'écran principal à mon vieux PC Windows (via un câble HDMI-HDMI et un adaptateur DVI) et je passe facilement de l'un à l'autre grâce au switch intégré à l'écran (permet de commuter les 3 entrées disponibles).
J'amplifie le son du Mac sur des enceintes actives branchées sur la prise mini-jack intégrée à l'arrière de l'écran, ce qui me fournit pour le même prix un téléviseur d'appoint d'excellente qualité !"
Thomas JEAN,"5,0",20 juillet 2018,"Ecran magnifique, tres bonne résolution, de nombreux port disponible.
Le pied offre une vrai stabilité à l'ensemble
Le reglage en hauteur se fait tres facilement.
Je m'en sert en ecran principale avec mon Macbook pro en USB-C, c'est un bonheur.
Je recommande."
jean claude Bigaut,"5,0",2 mai 2018,"Correspond exactement à mon attente. Précision et finesse du grain, colorimétrie paramétrable à souhait, je l'utilise en tant que second écran  vidéo pour le montage. (3840X2160) 4K
En revanche, je ne suis pas du tout satisfait de la livraison par un vendeur tiers ""Tienda siglo XXI"" qui n'a pas respecté ses engagements, en de surcroît a commis une erreur d'adresse. 03100  au lieu de 31000 et mon colis s'est retrouvé dans l’Aisne ! car Toulouse est dans le 31 ! J'ai payé cher pour une prestation non effectuée."
Lejamp94,"5,0",9 février 2018,"Magnifique. Je m'en sers en premier lieu comme 2ème écran grâce à l'entée DisplayPort car je monte pas mal de films avec FinalCutPro, mais aussi comme TV en branchant un tuner TNT (Strong SRT 8114, 25€ sur Amazon) sur une des deux entrées HDMI. D'une pierre 2 coups, écran 4K et TV.... Je conseille car le produit est beau (et à géométrie variable, on peut l'utiliser verticalement et en mode paysage...)"
Pierre,"5,0",22 août 2018,"Cet écran est superbe. Bord fin, résolution 4k. J'en ai 2 pour mon ordinateur de bureau d'ailleurs.
Le pied est sobre et permet de régler uniquement l'inclinaison (pas la hauteur ce qui est dommage).
L'application LG permet de piloter les écrans (sur Windows et Mac) sans avoir à aller dans les menus (qui sont les plus intuitifs que j'ai pu utiliser).
Livré avec 2 cables display port (attention, pas de mini display port ici, du vrai display port)."
Eliot,"5,0",21 octobre 2018,"Je l'ai reçu avant-hier et  je l'ai connecté aussitôt à mon MacBook Pro 15 pouces de 2016.
Pour l'instant c'est parfait, je redécouvre mes photos, et découvre (tout court) les vidéos en 4K !
C'est mon cinquième moniteur de marque LG (les autres étaient seulement des 23 pouces mais déjà en technologie ips !)
Super définition, couleurs magnifiques, vive les écrans mats !"
costa,"1,0",11 septembre 2018,"3 Mois après achat,...
Le displayport fonctionne.
MAIS ! Les 2 ports HDMI ne veulent pas fonctionner.
J'attend une réponse de l'assistance technique."
RaMicka,"4,0",23 février 2019,Utilisé avec une station Dex et mon note 8 en 2k. Très bon rendu d'image. J'ai été surpris par la qualité de l'affichage. Petit bémol n'affiche pas la résolution de la source en information sinon jaurais mis 5 étoiles. très satisfait.
MANUEL,"4,0",13 septembre 2018,"Bonjour,
Quelques réglages à faire sur la console  Xbox One X et la 4K HDR fonctionne bien."
Guillaume GRUSON,"4,0",1 juin 2018,"La dalle de cet écran 43"" est quasiment parfaite (backlight uniforme, pas de bleed, très peu de glow dans les angles, contraste et couleurs très satisfaisante).
Vous pouvez y aller les yeux fermés, si vous avez de la place sur votre bureau !"
Francois,"5,0",30 mai 2017,"Parfait avec un MacPro 2013 fin 2013 (10.11.6 El Capitan)
Se calibre facilement avec une sonde.
Visibilité ultra confortable pour un travail de 10/12h par jour."
Fabrizio D.,"2,0",26 septembre 2018,"Qu'elle grande déceptions de ne pas recevoir le cable USB-C dans le carton (pourtant il est noté dans la liste des accessoires fournis), impossible d’utiliser l'écran avec mon Macbook pro 2017. Suite à l'appel du service client d'Amazon il me propose un remboursement de 15 euros (qui ne fonctionne pas), néanmoins impossible de trouver un cable usb-c vers usb-c compatible avec l'écran et le mac. Je pense que je vais devoir retourner l'écran pour un câble...."
Fitz,"5,0",28 décembre 2017,"Bon comme je passe d'un écran 75hz de 2010 à celui-ci qui est un 4K de 2016, c'est tellement impressionnant !
Je regrette pas du tout l'achat (pour l'instant), c'est probablement l'écran le moins cher pour toutes ces configs, alors que les autres marques mettent à peu près la même cfg pour 900-1200e.
Les couleurs sont tellement top !
10/10"
Iglesias Ludovic,"5,0",12 octobre 2018,"Vraiment satisfait de ce produit, un très bon écran polyvalent. Je l'utilise avec une mibox3 et un pc. Grâce à sa télécommande je peux passer de l'un à l'autre à distance, ultra pratique. Je suis aussi joueur (world of tank, simulateur voiture et avion, pes...) et je suis très satisfait du rendu avec ce moniteur. Le son est excellent et puissant pour un moniteur mais j'ai préféré brancher un kit son 2.1 sur la sortie casque du moniteur pour avoir d'avantage de basse.
Bref super achat, je l'ai eu à 571e par Amazon, reçu en 2 jours."
yama,"5,0",12 décembre 2018,"Premier écran défectueux, j'en ai reçu un de remplacement en parfait état. ça vaut le coup de prendre le risque : le retour est gratuit. Il faut juste être à 2 personnes pour porter le carton. Histoire de gagner du temps s'il présente un défaut, je conseille de regarder comment sont rangés les éléments dans le carton, puis de poser l'écran à plat sur le bureau de votre PC pour voir s'il s'illumine bien de partout, avant de déballer le reste et de monter le pied. Content de mon choix, la dalle mat est parfaite."
Julien D.,"5,0",29 août 2018,"Super confort d'utilisation grâce à la résolution compatible ""retina"".
Possibilité de brancher plusieurs sources et de switcher entre elles facilement.
Il ne lui manque que des hauts-parleurs pour être parfait."
naomix,"2,0",27 mars 2019,"Après huit mois, une ligne bleue traverse l'écran sur la droite. La qualité LG de mes anciens moniteurs n'est plus là.
L'écran lui-même à un bon rendu, mais l'absence de bouton marche arrêt est très gênant, il est remplacé par une sorte de joystick qui commande plusieurs fonctions et dont le fonctionnement est très aléatoire."
J. Goldberg,"5,0",21 janvier 2018,"Ecran commandé pour être relié à mon MacBook Pro 13"" (version 2017). Parfait !
Excellente qualité d'image, et grand confort de pouvoir afficher en même temps plusieurs fenètres pour travailler plus facilement.
Montage simple en moins de 2 minutes.
Commandé chez ADMI, livraison très rapide (mardi matin pour une commande faite le dimanche)."
Bruno BRETON,"5,0",22 avril 2018,"Excellent écran pour mon MacBook Pro 2017 retina 15 avec une connexion usb-c vers usb-c. Maya, illustrator et Photoshop. Bonne investissement."
sant69,"1,0",31 mai 2019,"Reçu avec un énorme rayure sur le cadre
Rayure visible une fois les protections autocolantes enlevées (???). J'ose espérer qu'il ne s'agit pas d'un produit reconditionné car payé au prix du neuf.
Pour le reste image parfaite mais pb de configuration avec mon mac et ma miboxS, il faut impérativement utiliser les cables fournis avec le produit."
Maxim Le Guennec,"5,0",11 mars 2018,"L’ecran est super, aucune difference entre retina 2015.
Pensez a prendre cable qui convient pour avoir l’affichage a 60hz si vous etes sur apple"
Client d'Amazon,"5,0",13 octobre 2017,"Ecran de très bonne qualité d’image. USB-C sur macbook pro 2017. Ce que la doc ne dit pas mais qui est utile = la source video est détectée automatiquement. Allumer l’écran, puis le portable et il trouve la source tout seul."
Damien Tulliez,"4,0",29 octobre 2018,"Je viens de recevoir ma tour MEGAPORT, avec la carte graphique 1070  8 GIGA, et j'en suis absolument ravi, je l'ai branché a un bel écran et le résultat m'a bluffé. Très réactif, la tour reste  en soi très silencieuse même en mode jeu intensif. Au delà de ces performances, la livraison s'est déroulée plus rapidement que prévue chose qui a été très appréciée vous comprendrez...
Honnêtement quand je vois les prix de certaines tours dans le commerce avec du matos intégré moindre, je ne suis pas près de regretter cet achat!"
pierre-charles,"5,0",2 juin 2018,"En fait, j'ai commandé cet appareil suite à une erreur, en effet je n'ai pas prêté attention au faut que cet appareil est un ""moniteur"" et non un poste de Télévision. Il serait souhaitable qu'à l'avenir pour éviter toute confusion d'achat les TV et moniteur est chacun leur rubrique. Mais l'ayant essayé par inadvertance je puis dire que sa qualité d'image est remarquable."
Nzo ,"1,0",27 mai 2018,"Après quelque semaine d’utilisation une ligne verte est apparue sur la longueur de l’ecran ! Dégouté
En espérant avoir un échange ! Déjà que le prix n’est pas donné !"
Baraka,"5,0",26 février 2019,"Très bon écran. L'image est joli (logique pour du 4k)...
Comme marqué dans la description, il n'y a pas de haut-parleurs, mais il y a une prise jack femelle derrière l'écran, donc il est possible de connecter une enceinte dessus.
Le temps de réponse est top."
OTTO Christian,"1,0",17 décembre 2018,Il manque une vis pour fixer le pied de l'écran mais je ne trouve personne pour s'en inquiéter.
pidzo,"4,0",18 décembre 2017,LG 27UD69-W image superbe sur mon pc est sur ma xbox oe x 'est impeccable pas de fuite de lumière je suis satisfais une étoile de moins car il ne switch pas automatiquement entre mon pc et la one x dommage
Bruno,"5,0",23 mai 2019,"Après un benchmark rigoureux, j’ai choisi ce LG32UD99 pour ses qualités en usage photographique.
C’est un écran qui propose des couleurs très justes dans un espace couleur très étendu (pas tout à fait Adobe RVB, mais bien plus étendu que sRVB). Je l’utilise pour du traitement d’image (photographie) avec bonheur. Recommandé pour les photographes."
Taou92,"5,0",10 juin 2017,"Super écran, image parfaite. Associé à un MacBook Pro 15¨ (touchbar fin 2016) via le cable usb-C fourni avec l'écran, l'affichage est magnifique et le MacBook se charge très bien sans besoin de le brancher au secteur."
garry 46,"5,0",22 décembre 2018,"Usage personnel, l'expérience de voir 4 choses différentes en même temps mais surtout de voir en grand les applications de mon pc. Il faut reculer pour bien voir car 43 pouces : c'est super GRAND"
André,"5,0",6 octobre 2018,"Comment dire? Tout est plus grand, plus beau avec cet écran! Je l'ai depuis plusieurs mois et je ne reviendrai jamais sur du plus petit, un vrai régal pour les films, les jeux et principalement pour mon travail d'édition photo. Pour tout ce bénéfice j'aurais été prêt à payer bien plus cher!"
Pierroo,"5,0",22 septembre 2017,Superbe écran. Couleur et contraste très bien. Connectique très bien. Recharge très bien mon MacBook Pro 15 de 2016 par la prise USB-C.
ALLEBRR Francis,"5,0",5 août 2018,"Écran de très bonne facture, je ne regrette pas cette achat. Très bien emballé et le mirage prend 10 min Max, pour MacBook Pro."
Client d'Amazon,"1,0",8 octobre 2018,"Colis intact mais en l'installant le coin supérieur droit de l'écran avait du subir un choc et montrait une image blanche sur une surface d'environ une main.
Colis réexpédié donc et reçu par Amazon le 2/10/2018 avec demande de remplacement, dans l'attente du retour..."
lapiflor,"5,0",25 juillet 2018,"Super design , qualité d'image au rendez-vous , pas de clouding , couleur justes , Boris profond , 4k très belle . Effet whaou . Je recommande ."
Laurent31,"5,0",30 avril 2019,"Très facile à installer.
Fonctionne parfaitement avec mon MacBook Pro de 2016.
Très bien pour la retouche photo."
Timothée,"5,0",28 avril 2019,Superbe écran 4K pour MacBookPro 2018. Ajoutez un câble DP - USB-C et le résultat est superbe. Je ne suis ni faner ni pro photo/video. La qualité et définition de l’écran sont à la hauteur. Je recommande
erick,"5,0",19 novembre 2018,"très pratique d'utilisation , je suis perdu maintenant avec les petits  moniteurs
soyons fou LG fait nous maintenant le même avec 8K sinon je regarde samsung  :)"
Alex,"5,0",5 octobre 2018,"Écran excellent pour jouer comme pour regarder des films/séries.
Étant photographe c’est très agréable de retoucher mes photos avec une telle précision colorimétrique et cet affichage 4K!"
Netcom Agency,"3,0",17 août 2018,"Déçu de la finition : le contour en plastique chrome légèrement tordu à certains endroits, marqué par de petits coups à d'autres. Vu la qualité d'emballage c'est bien un défaut de sortie d'usine. Pour l'affichage par contre c'est parfait en 4k hdr."
Guillaume,"4,0",27 juin 2017,"L'écran est vraiment super. L'image très belle, rien a dire. J'ai le 24ud58-b.
En revanche la qualité extérieur n'est pas géniale. Si vous n'aimez pas le plastique noir brillant, cet écran est à éviter.
Mis à part l'aspect extérieur, l'écran est super."
loris,"1,0",27 août 2018,"Je voudrais bien tester ma la prise livrée avec l’alimentation n’est pas une prise europeene, pourtant dans le manuel, sous la liste des objets fournis, on y voit un cordon avec embout européen..."
Sid Mecheri ,"3,0",5 mars 2018,J’ai reçu le produit par contre le bas de l’écran là où il y’a la bande noir la partie extrême droite et décollée
Lismey,"5,0",27 février 2018,"Un bel achat, ce moniteur est génial, pas déçue par ses dimensions,les couleurs, la luminosité, son design,..très agréable à l'usage."
Philippe,"5,0",6 mai 2019,C'est mon écran principal et j'aurais du mal à revenir maintenant sur un écran plus petit. Immersion garantie.
Client d'Amazon,"5,0",23 avril 2019,"Branché sur un Macbook Pro en USB-C, l'affichage est de très grande qualité et le mac est rechargé automatiquement. . Excellent rapport qualité prix"
murat cinar,"5,0",6 décembre 2017,"enfin un écran sans défaut majeur, fonctionne a merveille, pas besoin de monter 2 3 ou 4 moniteur, un seul cable et zou !
mon macbook pro prend enfin toute ça dimension !"
Alexandre,"5,0",14 avril 2017,"Super écran, les couleurs sont excellente, le rendu 4k magnifique. Et le prix est bien en dessous de la concurrence. Je recommande vivement cet écran."
Sylvain Corlay,"1,0",9 juin 2019,"Le pied de l'écran que j'ai reçu n'est pas ajustable en hauteur. Je vais le renvoyer.
(J'ai commandé exactement le même produit précédemment sur amazon et le pied était ajustable. Il y a donc deux versions de ce produit vendues sur la même page.)"
Laurent Tirard,"5,0",14 décembre 2018,"Dalle 4K mat de très belle qualité, on peut calibrer l'écran et surtout il ne suffit que d'un câble USB C (fourni avec) pour la charge du MacBook Pro et l'image sur le moniteur. Après avoir passé des années sur un écran Apple, j'avais des craintes et bien je suis conquis !"
Yann BARTHELEMY,"4,0",1 janvier 2019,"Qualité d'écran exceptionnelle, espace de travail de grand confort.
Seul petit point négatif, la connectique, dont les ports USB, sont difficiles d'accès."
