user,rating,date,review
Galtier,"3,0",25 mai 2019,"Je l'ai bien utilisé pendant 5 mois puis il est subitement tombé en panne. La batterie se déchargeait rapidement sans raison. On me l'a échangé donc à suivre…. Sinon, léger et pratique pour lire notamment la nuit. Autonomie importante."
Client d'Amazon,"5,0",5 juin 2019,"Possesseur de la première version de la liseuse Kindle, je me suis fait offrir celle-ci.
Encombrement mini, on peut paramétrer de nombreuses fonctionnalités telles que luminosité, taille de la fonte, contraste qui permettent un réel confort de lecture. dommage que le prix du livre virtuel ne soit pas plus attractif par rapport au prix d'un livre papier..."
Jacedoir,"5,0",7 avril 2019,"J'adore !
Cette liseuse est légère, fine, de bonne qualité avec un superbe affichage.
Le petit plus : elle est étanche donc je peux lire dans le bain sans avoir peur de tuer l'appareil.
C'est vraiment la meilleure liseuse par rapport à son prix"
dita 59100 ,"2,0",6 janvier 2019,"Peu de différence avec l'ancien modèle mis à part l'étanchéité. La réelle contenance affichée est de 6 gigas, pas 8. Pas de changement vraiment nécessaire comme une batterie qui dure plus longtemps ou des boutons pour l'avancée d'une page à l'autre."
Maryse S.,"4,0",7 janvier 2019,"En veille, l''écran reste allumé très légèrement et propose des promotions... c'est vraiment dérangeant car laisse une luminosité dans le noir.
De plus je trouve la boutique compliquée, pas trouvé comment accéder seulement aux livres de poche.... par exemple.
Pour un premier essai,  pas convaincue hors la possibilité de stocker pour les voyages."
Elakivala,"4,0",5 mai 2019,"C'est ma deuxième tablette Kindle et je la trouve moins réactive que ma première (6ème génération), donc je suis un peu déçue.
Elle met plus de temps à s'allumer et l'écran tactile répond moins bien, pour revenir au menu ou changer de page.
Je ne sais pas si c'est un défaut du modèle ou de mon appareil mais, bien que ce ne soit pas rédhibitoire, je ne recommanderai pas ce modèle à mon entourage."
mbkm,"4,0",20 novembre 2018,Très agréable mais pas de couleur et le cordon livre avec ne rentre pas dans la prise prévue pour lui!Je n ai encore rien charge comme livre sauf ceux déjà sur l appli de mon smartphone
Souveraine,"1,0",31 mars 2019,"je passe d'une paperwhite 2015 a celle-ci qui me déçoit beaucoup pas le peu d'autonomie de la batterie je suis obliger de la charger tout les 4-5 jours alors que mon ancienne, je ne la recharger qu'une fois par mois voir moins !!!"
jolanoi,"1,0",26 février 2019,"L'écran tactile est soit trop sensible soit pas assez, on croirait que cette technologie vient d'être découverte.
Le changement de page est une loterie: soit deux pages en avant, soit une en arrière,...
L'accès à la page d’accueil est une quête au trésor mais sans carte: à force de pianotage sur l'écran plus ou moins appuyé elle apparaît parfois.
Le système d'annotation  et de sélection agissent à leur guise.
Si c'est le meilleur écran tactile que vous arrivez à fabriquer, le mieux est de mettre des boutons."
lylyyolylian,"5,0",1 décembre 2018,"Un peu étrange pour un rat de bibliothèque comme moi,il manque, bien sur, l'odeur,le toucher,le bruit du papier, mais comme c'est pratique et ludique aussi. Je n'ai pas besoin de préciser quelles économies à venir... il n'y a pas photo !"
Lynn,"3,0",29 janvier 2019,Pour le prix avoir moins de fonctionnalités que sur l'application téléphone c'est quand même une aberration ! Je suis vraiment déçue...
Sas D.,"5,0",1 mars 2019,"Je possède un exemplaire depuis deux ans, fonctionnement parfait et qualité de lecture remarquable. J'ai acheté celui-ci pour l'offrir à un ciel ami dont la vue est légèrement déficiente, il peut régler l'affichage pour obtenir un bon confort de lecture."
Yann,"5,0",30 décembre 2018,"Liseuse parfaite, facilité de lecture, étanche, nombreux paramètres de confort de lecture... autonomie excellente.
Rien à signaler, cette liseuse est le meilleur choix en rapport qualité prix. Pas besoin de partir sur un modèle plus onéreux."
Marie H,"1,0",18 mai 2019,"bonjour-impossible d'enregistrer ma Kindle
en effet on me propose sur la kindle d'utiliser un compte amazon existant
je mets donc le mot de passe de mon compte
puis on me donne un code de vérification  à saisir sur le site Web Amazon  (code valable 10 minutes)
Mais je ne vois pas sur mon compte amazon où mettre ce code
et pourtant ma kindle est enregistrée
et ma kindle est bloquée
NB : le site : www.amazon, com/devicesupport. est inaccessible"
kiki,"3,0",12 mars 2019,Je suis très contente de mon achat la lecture et beaucoup mieux appropriée que sur mon téléphone je ne mets que 3 étoiles car la recherche des livres et en noir et blanc alors que sur mon téléphone la couverture des livres et en couleur et donc c'est plus facile pour moi de trouver ce que je veux à part cela elle est très maniable et je la recommande
Aurore Bas,"5,0",12 décembre 2018,"Cadeau offert à ma maman pour noël
Je l'ai utilisé avant de lui offrir pour lui mettre quelque livres dessus et franchement elle est top
Facile d'utilisation le jour comme la nuit
Petite et rentre dans un sac à main
Je la recommande"
jeannine VIVIEN,"3,0",4 janvier 2019,"amatrice de lecture, j'aime cette liseuse qui me permet de lire partout. Son autonomie, son faible encombrement et son confort de lecture sont des plus très appréciables. Je regrette seulement que le format des livres le plus courant ne soit pas reconnu par la Kindle."
Ron Pace,"5,0",3 février 2019,"Mon épouse profite de la première et nous partageons les livres de la bibliothèque.
Une liseuse Kindle il faut l'avoir essayé pour se rendre compte de tous les avantages et le confort de lecture que cela apporte."
falies,"5,0",1 mars 2019,"Avant d'acheter cette liseuse, j'avais la toute première kobo de Fnac qui me convenais très bien. Mais il fautcs'avoir prendre des risques, alors j'ai sauté le pas avec la nouvelle kindle paperwhite et deviné quoi? Je ne regrette absolument rien,  elle est belle, pratique pour acheter les livres ( directement sur la liseuse avec son compte amazon). J'adore tout sauf peut être une seule petite chose( qui n'est pas si importante que ça ) il n'y a pas les pages inscrite (c'est en % ou emplacement dans le livre."
LAURENCE,"4,0",20 janvier 2019,"Ce  produit est adapté et intéressant pour tous ceux qui ne veulent plus stocker des livres. Comme tout au début il faut se familiariser à la présentation des applications. Hélas on ne trouve pas tout, très limité dans les guides touristiques."
Client Amazon,"5,0",27 avril 2019,"En remplacement de mon ancien Kindle qui saturait.meilleur éclairage, plus léger. Je recommande vivement, je passe en moyenne 6h par jour sur mon kindle  et je le recharge a peu près tout les 4 a 5 jours."
PASSEDAT,"1,0",31 mai 2019,"J'ai chargé ma  nouvelle kindle il y a 3 semaines , après 1 semaine d'utilisation, et elle s'est bloquée sur la page d'accueil pendant le chargement. Impossible de la faire démarrer à nouveau! Je compte sur le fait qu'elle se décharge complètement dans quelques mois pour peut-être faire disparaître l'anomalie...sinon j'aurais perdu plus de 200 euros..."
martine,"4,0",12 mai 2019,"Pratique quand on voyage , le stockage est bon , luminosité que l'on peut modifier en fonction . Je regrette la page d'accueil un peu fouillis et pas très agréable à la vue . Tactile pour moi assez moyen"
Maria Nicolay,"2,0",7 février 2019,"C’est un vrai casse-tête de ne pas pouvoir retourner sur la page précédente. Vraiment embêtant. Également, il y a aussi trop de publicité, des livres qui n’ont pas le moindre intérêt pour moi qui sont alignés du même côté que les livres que j’ai achetés."
Client d'Amazon,"3,0",1 janvier 2019,"Bonne liseuse, la qualité est là !
En revanche :
- nécessite de modifier pas mal de paramètres des réceptions (publicités intempestives, achats en 1 click via le compte amazon)
- ne lit pas les formations ePub qui est pourtant la norme !
Bref rien de bloquant mais mériterait d’etre écrit avant de commander pour plus de transparence."
Client d'Amazon,"5,0",26 février 2019,"Je trouve dommage qu'il ne soit pas possible de lire le ""résumé"" d'un livre (résumé qui se trouve au verso d'un livre papier) via un onglet ""résumé"" qui serait accessible sans avoir besoin d'une connexion internet.
Aujourd'hui il est possible de voir le résumé uniquement en étant connecté à internet en cliquant sur ""boutique"".
Quand on a plusieurs livres et qu'on ne sais pas lequel choisir ou qu'on veux relire un livre dont on ne se souviens plus du titre, c'est long de retrouver les résumés.
Sinon je suis satisfaite de mon achat."
Leoj13,"5,0",10 février 2019,"Très léger, grande autonomie, utilisable dans le bain et un écran parfaitement lisible en plein soleil. Précédemment j'utilisais une tablette Android pour lire des ebooks, mais c'est vraiment lourd, plein de reflets, et en plein soleil on ne voit plus rien. Par contre sur une tablette il y a la couleur, pour les illustrations."
jessloloninoloona,"5,0",5 avril 2019,"Reception dans un carton emballage parfait
Tres simple d utilisation
Batterie tres longue 6 jours sachant que je lis 1 livre par jour
Pas de reflet sur ecran parfait pour lire dehors"
Long time fan of Anna Russel,"5,0",4 janvier 2019,"Léger et facile d'utilisation...malheureusement la connexion 3G qui existait sur les modèles précédents n'est plus disponible ce qui est gênant quand on n'a pas de connexion wifi et qu'on souhaite acheter un titre!
Un présentation un peu différente qu'il faut apprivoiser... sinon parfait"
blood,"5,0",1 décembre 2018,"C'est la deuxième kindle paper white  que j'achète ,celle çi est pour mon épouse .je l'ai associé sans difficulté à mon compte amazon kindle pour partager l abonnement .
je recommande vivement pour la simplicité d utilisation et le grand choix de paramètre en plus elle est ""étanche"" que demandé de plus"
My,"3,0",10 mars 2019,"Cet équipement m'a été offert (achat en Allemagne) pour écouter des livres audio.
Malheureusement mon modèle ne le permet pas et ne peut pas accueillir votre application audible.
( Les informations publiées dans la presse sont très ambiguës)"
MD,"5,0",8 février 2019,"Ayant possédé une kindle paperwhite de 7e génération.Je suis agréablement surprise par celui-ci.Plus légère et plus fine.L’ecran est plus détaillé,l’eclairage beaucoup mieux.Je l’ai à peine allumée que je suis conquise."
DUPRAZ Françoise,"5,0",1 décembre 2018,J’utilisai un vieux Kindle sui datait de 2013 ! Donc non tactile et rudimentaire mais j’ en étais ravie. Utilisation en vacances et à la plage. Il marche toujours mais je me suis dit qu’il était temps de passer à un peu plus de modernité! Donc je suis ravie de mon achat !
Dupont,"1,0",15 avril 2019,La tablette contient des pubs. Et elle ne lit pas le format epub. Ce qui devrait être bien plus clair dans la description du produit. Déçu ...
DUMONT Jean-François,"1,0",29 novembre 2018,Le retour a été fait le remboursement aussi par contre je ne peux pas commande la même tablette à 89 euros comme on me l'avait indiqué je suis très déçu et du coup je n'ai plus la tablette comme cadeau
CARIDI  Pasqualina,"4,0",13 décembre 2018,"J'adore ! Je l’emmène partout avec moi.
Très bonne taille.
Le seul bémol, c'est que c'est en noir et blanc, dommage"
Client d'Amazon,"1,0",25 décembre 2018,Attention le chargeur qui est vendu avec ne correspond pas à la tablette !!! Vu le prix c est honteux !!! Surtout quand il s agit d un cadeau de noel !!!!!
NataliA,"5,0",28 décembre 2018,"Ayant, auparavant, une Kindle non rétro éclairée, je viens d acheter celle ci.
Elle fonctionne trés bien.
J' apprécie vraiment le rétro éclairage...devenu, pour moi, indispensable. Du coup, la vitesse de lecture est boostée, tellement le confort de lecture est réel et les options ( dictionnaire, mémorisation de vocabulaire...) bien pensées.
La bibliothèque est évidemment immense, avec amazon.
Bref, même si j adore les livres, j'adore surtout lire...et là,  y a pas photo!!"
Rin Hu,"4,0",11 décembre 2018,Mon 4eme Kindle. Il est très bien. Étanchéité au top. Batterie super. Seul bémol avec la dernière mise à jour il est un peu lent à démarrer.
miche51,"2,0",26 avril 2019,"j'ai acheté cette liseuse chez boulanger pensant ne pas avoir de contraintes pour enregistrer les livres que je possède déjà et non pas en acheter et je réalise que je dois à chaque fois passer par le site amazon
de plus la vendeuse m'avait affirmé qu'il y avait déjà des livres enregistrés c'est faux et toujours cette pub qui arrive pour la promotion de livres est agaçante car je voulais une simple liseuse où je pouvais télécharger les nombreux livres que j'avais et c'est raté"
ROBENT46,"5,0",4 mars 2019,"plus besoin de poser des étagères pour les livres de mon épouse!
sinon vraiment pratique,se charge en un rien de temps,et beaucoup plus économique pour les dévoreurs de romans."
Cécilia,"4,0",30 novembre 2018,"Grande adepte de la liseuse Kindle pour son côté pratique et son excellent rapport qualité / prix , j'espère que ce nouveau modèle me donnera autant satisfaction que la première, achetée il y a sept ans, et qui fonctionne toujours malgré une tendance à se décharger plus rapidement. Je ne mets que 4 étoiles car je trouve anormal de devoir payer plus cher pour être débarrassée des ""offres spéciales"", autrement dit de la pub inutile."
tous,"5,0",5 mars 2019,Que dire d'original ? une chose : il faut acheter la couverture (ou étui) adapté qui est très commode car elle met en marche et arrête le bel objet automatiquement !
marine mauguen,"5,0",31 janvier 2019,Jadore ma nouvelle kindle jen avais une de 2017 mais jeviter l'été daller a la plage avec celle la o moin me suivra partout plus peur de la mouiller ni ke les grains de sable rentre dans les rebord
David,"5,0",28 avril 2019,"J'ai repris goût à la la lecture et j'ai donc décidé de passer à une liseuse électronique. Très satisfait jusqu'ici. Bien pratique, légère, elle peut s'emporter partout sans problème."
Client d'Amazon,"4,0",20 janvier 2019,"Se qui m’a le plus emballé sur cette liseuse, c’est son format très pratique et son autonomie, la lecture est facile sans fatiguer la vue même dans le noir grâce au réglage de la luminosité.
Si je devais donné mon avis sur les futures améliorations de la paperwhite, je proposerai un mode de lecture inversé (fond noir écriture blanc) et le réglage automatique de la luminosité.
Pour conclure aujourd’hui ma liseuse ne me quitte plus."
FD,"5,0",12 mai 2019,"j'ai hésité très longtemps, je lisais sur tablette… cette liseuse est stupéfiante de confort, légère, très intuitive et peu gourmande…
je recommande à fond!"
Vincent Guyot,"5,0",30 novembre 2018,"C'est notre 4° kindle, celle-ci remplaçant une vielle génération ayant lâché après 5-6 ans (elle ne veut pas complétement redémarrer, peut-être un choc). Et maintenant elle résiste à l'eau :-)"
marthele,"5,0",6 décembre 2018,"Plus léger et plus petit que les précédents k paper white mais fonctionne bien , l’absence  de bordure n’est pas gênante . Pour moi pas trop d’utilite de l’étanchéité mais sait on jamais"
Casatisios,"2,0",14 février 2019,"La batterie se décharge assez rapidement, même sans utilisation et appareil éteint. Je perds environ 7 % en 2 jours.
Est-ce général ou s'agit-il d'un défaut ?"
Lamda,"5,0",2 décembre 2018,"Utilisation très facile une fois le livre téléchargé.
Possibilité d'adapter la taille des caractères, même pour une personne avec une très mauvaise vue.
Lorsque le booklet est rabattu, il s'ouvre à la même page lorsque la personne veut reprendre sa lecture. On fait défiler le texte en touchant simplement la partie droite de l'écran."
Dragon67,"2,0",6 mai 2019,"la batterie se décharge en une journée, c'est tres pénible il faut le recharger chaque soir ... peu convivial, pas de pagination, ni progression dans le chapitre - pas de résumé du livre - écran tactile vraiment ""archaïque"" !
Comment échanger facilement ce produit pour un modèle qui fonctionne correctement ?"
chantal Kieffer,"5,0",1 décembre 2018,"j'ai été bluffée par le nouveau kinde paperwhite résistant à l'eau très léger pas de problème de manipulation
, contraste très léger
JE SUIS TRES CONTENTE DE  CE MATERIEL QUI COMBLE MES BESOINS A MON AGE (70ans)"
ChristopheC,"1,0",9 janvier 2019,"Une liseuse non compatible epub !
Dans ces conditions, pourquoi la faire payer puisqu'elle sert à vendre des livres au format propriétaire ?"
Anna de Nantes,"5,0",18 février 2019,"Très facile d'utilisation.
Lecture très agréable. Pas de problème pour les yeux.
Je ne suis pas déçue.
Livraison super rapide comme souvent avec Amazon."
Angus88,"5,0",1 décembre 2018,"Première liseuse et pas déçu. Fonctionnalité agréable et pratique. Et le stock de bouquins que je peux emporter avec moi, hyper cool.  Et en plus j'ai bénéficié d'une promo !"
Scrat77,"5,0",11 mai 2019,"Très satisfait de ce produit. Réactivité un poil lente mais le produit tient ses promesses.
Une graaaande capacité de stockage, la luminosité agréable et facile à régler.
Permet de lire partout, plus agréablement que sur sa tablette et en déconnectant des mails, Facebook, etc..."
Saturn1,"5,0",12 février 2019,"Joli produit qui nécessite un peu d'accoutumance, mais d'utilisation très simple et intuitive.
Dommage, ne lit pas les bd... en tout cas, moi je n'ai pas trouvé !
L'écran est très agréable et on peut parfaitement le lire au soleil."
cricri,"5,0",8 janvier 2019,"j ai eu du mal a me decider pour acheter un kindle
j aime le contact avec le papier mais c est pas toujours evident de se promener avec des gros livre
alors j ai saute le pas et je ne le regrette pas
je ne quitte plus mon kindle  train maison il me suit partout
Enchantee"
Client d'Amazon,"1,0",14 février 2019,"Bonjour, je vous ai commandé ce nouveau Kindle en remplacement d'un ancien qui a rendu l'âme apres des années de loyaux services,or depuis 2 jours ce nouveau modele ne fonctionne plus,bien que mis en charge depuis 48 H ;lorsque j'actionne le demarrage le voyant rouge clignote brievementet jamais l'ecran ne s'éclaire,veuillez rapidement m'indiquer ce que je dois faire car je suis trés contrarié de ne pouvoir lire le Figaro. Merci beaucoup  MAX REY"
Gaby21,"5,0",7 janvier 2019,"J'adore ma liseuse moi qui lit en moyenne 2 à 3 livres par semaine c'est plus économique que le format papier en plus pas besoin d'attendre de le recevoir
la batterie dure vraiment longtemps"
Pierre-Alexandre Sicart,"4,0",18 janvier 2019,"Plus léger qu'un livre papier et plus lisible (éclairage plus égal que celui d’une lampe de chevet, taille de caractères réglable…). Seuls défauts : il ne lit pas les fichiers epub (format le plus populaire au monde pour les livres électroniques), et il n’utilise pas un connecteur USB-C (connecteur réversible)."
Paula S.,"5,0",2 mai 2019,Très satisfaite luminosité parfaite pour lire en toute circonstance et de partout. bonne taille rame moins que la classique que j'avais avant. J'adore mon cadeau de noël... :)
Baldassi Ines,"1,0",4 janvier 2019,Je lis beaucoup et deux fois par semaine je dois me rendre à l’hôpital pour mon traitement. Le kidle m’évite de prendre un livre parfois encombrant.
Alfred53,"5,0",19 mars 2019,"je suis fan de mon Kindel et j'en suis très, très content il set très claire et ne me fatigue pas les yeux, je l'emmène partout et avec l'achat de son étui en cuir c'est encore plus le top"
jadam,"5,0",7 juin 2019,"Tellement parfait que j'en ai pris une deuxième pour mon mari
Hors de question de partager ma kindle
Merci amazon 😊🤗"
no.bel,"4,0",5 janvier 2019,"Produit de très bonne qualité et fonctionne très bien.
L’appareil est réactif et le tactile convient très bien.
Seul bémol pour ma part: la batterie.
En mode avion et avec un éclairage à 8, la kindle perd facilement 5% par jour.
Sinon produit agréable d’utilisation"
Pat,"5,0",19 février 2019,"La liseuse Kindle est parfaite en tout point. Dans mon cas, la vue baissante, cette kindle m'a redonné de goût de lire sans fatigue visuelle. je recommande vivement cet article."
Consommatrice,"5,0",27 février 2019,"J'adore ma nouvelle liseuse. Une première pour mois le format numérique et je ne regrette pas ! La prise en main est facile, la lecture agréable et c'est beaucoup moins lourd qu'un pavé de 600 pages dans le sac à main"
soboles culin,"5,0",15 janvier 2019,"J apprécie la qualité du nouveau Kindle paper white, l écran est agréable et le tactile répond bien. La batterie est performante. Concernant les offre publicitaires elles sont juste présentes à l allumage donc pas de soucis.
Petit bémol  si vous achetez l étui il sert juste à ranger la liseuse et il convient mieux de le retirer lors de la lecture car il n adhère pas complètement à la liseuse."
Client d&#39;Amazon,"4,0",13 janvier 2019,Moi qui ne lisais plus n'ayant plus de place pour casser mes livres...... On m'a offert cette liseuse pour Noël quel bonheur!!!!!!elle me suit partout même en salle d'attente chez le toubib..... Je suis conquise.......👍👍👍
Chananou92,"5,0",21 janvier 2019,"Moi qui adore les livres papier, j'avoue que ce Kindle est vraiment très pratique. Léger, peu encombrant, il se glisse facilement dans un sac et permet de transporter aisément un grand nombre d'ouvrages. De plus, la fonction rétroéclairage permet de lire la nuit sans déranger son conjoint."
BURGRAFF Véronique,"5,0",18 mars 2019,"Après beaucoup de  difficultés pour paramétrer ma Kindle  (j'habite en Belgique donc paramétrage international et non français) Il a fallu passer par un transfert de compte Amazon (pas simple) mais maintenant elle est en ordre et me donne entière satisfaction.  Facile à utiliser, à commander des livres."
de FORNEL,"5,0",8 janvier 2019,"Je lis beaucoup et j'aime le touché des livres l'odeur aussi quand on m'a offert le kindle,  j'étais un peu surprise et puis aussitôt j'ai aimé, le fonctionnement très simple , pouvoir l'emporter partout , choisir facilement et souvent gratuitement des livres. Pour lire couché c'est extra !...Je l'adore."
CG,"5,0",6 juin 2019,"Très belle liseuse. J'apprécie particulièrement la possibilité de régler la luminosité, ce que je ne pouvais pas sur mon ancienne liseuse. L'écran tactile et la qualité de l'écran sont très bien."
Angela Enriquez,"1,0",29 novembre 2018,Impossible de déverrouiller le Kindle cela reste bloqué ! je n'ai rien pu faire
Guy,"5,0",12 avril 2019,Très pratique surtout quand on voyage beaucoup et qu’on aime lire évite de devoir transporter plusieurs livres lourds.
 Aurélien,"1,0",1 juin 2019,"J'ai tout essayé, j'ai aussi fait un ticket ici.
J'ai pu lire un livre un WE, puis aucun de la bibliothèque n'est devenu accessible. En les supprimant, impossible de les télécharger de nouveau. Quand j'achète un nouveau livre il y a erreur et je ne peux le lire. (heureusement j'ai pu demander le remboursement.)
Donc Pour un produit qui m'a coûté 130 euros je ne peux lire AUCUN livre, donc ça ne me sert à rien."
Client d'Amazon,"5,0",10 janvier 2019,"La nouvelle version offre la possibilité de retrouver une page ou un chapitre sans perdre le page que l'on est en train de lire.
Je trouve qu'il s'allume trop facilement, d'une simple pression, parfois à mon insu, ce qui décharge la batterie alors qu""il est plutôt long à éteindre. ça devrait être le contraire.
Sinon il est parfait (format, poids, luminosité)"
Portos,"5,0",15 mars 2019,Très content de cet achat. Parfait pour la lecture de livres au format Kindle ou Mobi (convertir ses éventuels formats ePub en format Mobi)
larmorien.fr,"4,0",6 janvier 2019,"Selon l'aide Kindle on peut gérer "" le foyer Amazon"". Cette fonction m'intéressait car j'avais  l'intention d'acheter une Kindle à ma femme et de partager nos lectures comme nous le faisons pour les livres papiers. Mais en réalité la fonction n'existe pas et c'est dommage. Alors pourquoi figure-t-elle dans l'aide ?"
ANGLOY,"4,0",6 janvier 2019,"Très belle surprise à Noël !
Léger, compact il est facile à transporter.
Mon gd regret : les couvertures des livres sont en noir et blanc, alors que sur mon smartphone elles sont en couleurs.
Quel dommage !! Cela ne donne pas envie de lire.
C est pour cette raison que je mets 4 sur 5"
Nossykomba,"4,0",1 décembre 2018,"Lecture très agréable mais gestion des livres pas toujours evidente, je n'ai pas trouvé, par exemplr, comment supprimer un livre dans que sa couverture continue à apparaître sur mon écran."
Frabld,"5,0",20 mai 2019,"Reçu en cadeau. Très facile d'emploi, très agréable, pratique avec son rétroéclairage et sa bonne autonomie, elle me suit partout."
crystal,"5,0",17 mai 2019,"J'ai viens juste de l'acquérir donc il me serait difficile de donner mon avis. Cependant, pour le peu que je l'ai utiliser pour savoir comment cela fonction. La liseuse est très facile d'utilisation et vous avez la notice intégrer dans liseuse. Je suis ravie de mon premier achat."
Duprat,"4,0",18 avril 2019,"j'aurai aimé l'écran un petit peu plus grand sinon c'est pas trop mal pour le gain de place, mais ça ne vaut pas un livre !"
Rain,"4,0",19 février 2019,"agreable de lire dessus, dommage cependant que la version francaise soit ""bride"" ca commence a devenir agacant a la longue..."
C.M,"5,0",20 février 2019,"Pour l'instant le produit me convient parfaitement , je suis ravie de mon achat. Le téléchargement  de livres est facile et rapide. Il est petit et légère, parfait compagnon de voyage. Je n'ai pas encore utilisé dehors pour savoir comme t il se porte a la lumière du jour."
Anne-Charlotte,"5,0",9 avril 2019,"J'adore cette liseuse, l'écran rétro éclairé permet de lire n'importe où peut importe la luminosité, en plein soleil ou dans la pénombre. Très pratique à transporter, elle tient dans la poche, simple d'utilisation, grand choix d'ebooks même si certains sont un peu trop chers à mon goût. Parfait pour qqn qui comme moi lit énormément mais n'a plus de place dans sa bibliothèque ^^"
Client d'Amazon,"5,0",11 décembre 2018,"Magnifique appareil Amazon. La batterie tien très longtemps. Si on lit sur un autre support pas de probléme le kindle retrouve la page. On peut agrandir la police, modifier la luminosité. Prise en main facile. J etais septique quant aux liseuses mais vraiment conquise maintenant."
Sikox,"4,0",1 janvier 2019,"La taille est parfaite pour mettre dans un sac, étanche pour la projection d'eau, bonne autonomie de la batterie seul bemol sa lenteur"
mystifée,"5,0",11 janvier 2019,Une super révolution pour moi je l’adore je l’emporte partout dans sa petite housse ma liseuse Kindle est bien protégée. Vraiment j’en suis très contente
Les MG,"5,0",7 janvier 2019,"Bonne batterie, luminosité parfaite en contre jour grâce à l'écran e-ink. Waterproof, que demander de plus."
Juan Manuel Cuesta,"5,0",18 février 2019,"J'ai toujours reculé devant l'achat d'une liseuse par amour du livre papier, à mes yeux indissociable de la lecture. Mais l'accumulation et le manque de place on eut raison de mes réserves et comme la nouvelle liseuse est anti-reflets je ne peux que la recommander."
Client Kindle,"3,0",19 janvier 2019,"Si vous envisagez acheter une Kindle, pensez au fait que les livres que vous achèterai dématérialisé ne vous appartienne pas, vous ne pourrez donc pas ni les prêter, ni les vendre. De plus une grande quantité de livres ne sont pas présent ou ne valent pas moins cher (même des fois plus) sur le Kindle Store."
celine85,"4,0",1 juin 2019,Je l'utilise depuis plus d'une semaine. elle est conforme à la description. Pas de problème à signaler pour l'instant.
ajaja,"5,0",13 avril 2019,"produit top et le retroéclairage est essentiel pour lire la nuit... accessoire charge rapide inutile, il se recharge très vite et dure longtemps"
Eve RL,"5,0",6 février 2019,"J'ai reçu ma nouvelle Kindle, wifi.Elle est juste parfaite,légère avec une bonne prise de main.
Je l'adore et j'en suis ravie"
Client d'Amazon,"5,0",9 juin 2019,"pour la lecture...Facile d'utilisation, poids idéal pour trimballer partout..Bonne tenue en main...lecture facile et agréable...super produit..(.cadeau fort apprécié)."
MAZDOUILLE,"3,0",5 décembre 2018,"Bonjour,je suis un peut déçus car dans le carton 3 fois trop grand ,ma liseuse étais un peut seul .Au qu'une documentation du produit  et pas de cordon pour recharger la liseuse pour le prix cela devient lamentable  .Eric"
JOEL BOUDERLIQUE,"5,0",30 janvier 2019,"Achetée lors d'une promotion ramenant le prix à 89,99€, ce qui reste cher pour un produit électronique au coût de production ridicule, l'objet lui-même donne une ouverture très élargie au champ littéraire. Les fonctionnalités sont basiques mais suffisantes pour un usage standard et je fais part de ma satisfaction sans réserve pour l'utilisation intensive que j'en fait."
Nikky,"5,0",2 janvier 2019,article plus léger et imperméable mais aussi fonctionnel que le paperwhite précédent et avec une plus grosse mémoire
Client d'Amazon,"4,0",9 mai 2019,"Les + : Vraiment pratique pour emporter de très nombreux livres... Léger, assez compact mais pas trop.
Possibilité d'y télécharger des ouvrages perso en PDF par ex, directement via un ordinateur.
Les - : Ecran tactile pas très sensible. Manque l'option luminosité spéciale ""nuit"" (jaune). Le blanc fatigue bien plus les yeux."
Yon Steve,"5,0",3 janvier 2019,"Génial, je me suis mis à lire, mangas, bouquins. La taille est parfaite, c'est cool de lire la nuit, léger. Je recommande aux non liseurs"
Client d'Amazon,"5,0",13 décembre 2018,J en suis satisfaite pas de livre à acheter ilfzut acheter les lectures avec le même comysinon ont peut pas les installer
Client d'Amazon,"5,0",18 mai 2019,"Idéal pour lire quelques soient les conditions météorologiques, une super tablette à emporter partout"
SICRE,"4,0",1 décembre 2018,"j'y passe tardivement (66  ans) : pratique pour lire au lit (poids), sans lunette (écran) et en voyage (place) . Je ne sais pas encore gérer ma bibliothèque perso (cloud <-> kindle) ni prêter des livres à d'autres ... kindles."
Alain,"2,0",1 décembre 2018,"Cruel manque de contraste.
Gris moyen sur gris clair, pour moi c'est un peu fatigant. J'ai l'impression de devoir lire un livre dans la pénombre.
Je n'ai toujours pas compris comment rechercher un mot dans le texte du livre lu.
Je regrette cet achat."
Client d'Amazon,"4,0",6 février 2019,"J'aime beaucoup cette liseuse mais j'ai eu un petit problème avec la première.la batterie à lâché  au bout d'un mois. On me l'a remplacée mais je n'ai pas assez de recule pour savoir si elle va tenir.
Je lis environ 2 heure par jour voir plus.
C'est une bonne liseuse je la recommande"
Client Amazon,"5,0",2 juin 2019,Très belle liseuse la qualité est vraiment au rendez-vous à tous les niveaux ça vous donne envie de lire.
laurent,"5,0",3 décembre 2018,"inconditionnel du produit  je ne suis pas partial mais quand même c'est une version aboutie.
à avoir"
Angel,"5,0",4 juin 2019,"J’adore !
Cela fait un moment que j’hesitais à m’offrir une Kindle et maintenant que j’ai sauté le pas je ne regrette pas du tout. Quel confort de lecture et quelle facilite d’utilisation. Elle ne me quitte plus !"
Client Kindle,"5,0",10 décembre 2018,J'aime beaucoup se cette liseuse elle et très bien elle tient bien en main et je peu lire mes livres préférés les harlequins.
sandrine bertaina,"5,0",14 décembre 2018,Super je l’adore mais le câble  livre avec la Kindle avec un câble qui ne rentre pas dans la prise de charge.
Marie dubois,"5,0",20 mars 2019,"La lissseuse est chouette et légère.
Juste attention j'ai du la changer deux fois avant d'en avoir une qui fonctionne."
