user,rating,date,review
David,"5,0",17 janvier 2019,"Voici les points positifs que j'ai noté :
- Très rapide grâce au combo i7 + SSD - Windows se démarre en 4-5 secondes.
- Possibilité d'ajouter une barette de 16 Go de RAM en + des 8 Go
- Possibilité d'ajouter un 2e disque SSD ou HDD
- Très silencieux
- Batterie qui dure plus de 7 heures
- Touche rétro-éclairées
- Présence d'un port USB type-C + lecteur de carte SD
- Peut se transporter dans un sac à dos (14"")
- Trackpad multi-touch entièrement reconnu et paramétrable par windows, on peut utiliser 4 doigts pour switcher de bureau par exemple.
En bref, performant, upgradable, et élégant, le tout à un prix correct."
Kylar,"5,0",30 juin 2018,"Très peu de bruits, proc i7 véloce, ssd m2, 8gb de ram, slot de ram de dispo + un slot 2""5. C'est le meilleur rapport qualité prix que j'ai pu trouver."
Rooz,"4,0",16 janvier 2019,"Acheté en pré-commander, j'ai longtemps attendu mais ce pc est juste top!
Léger, démarrage rapide grâce au ssd, déverrouillage avec reconnaissance faciale efficace et rapide de jour comme de nuit. Cerise sur le gâteau il est super silencieux. C'est subjectif mais je préfère de loin cette couleur au «bleu roi» que l'on trouve dans le commerce.
Cela fait moins d'un mois que je l'ai et pour l'instant le pc répond à mes attentes. Je n'ai pas de problème et pas de chauffe (excepté s'il est utilisé en pleine charge).
Je n'ai pas encore eu l'occasion de le solliciter pour du montage vidéo mais hormis ça il ne bronche pas.
L'écran n'est pas des plus lumineux en plein jour mais je pense que cela est dû à mon habitude des écrans oled. Du coup je trouve les couleurs termes même après avoir étaloné l'écran.
Je n'ai pas mis la dernière étoile pour à cause de:
- l'écran
- absence de TB3
- l'autonomie qui n'est pas de 14h comme annoncé (en moyenne je dois tourner à 7-8h et je ne parviens pas à améliorer cela)
Je recommande vraiment cette asus! J'espère que ça va durer dans le temps et ne pas se dégrader comme on peut le lire sur les différents forums au sujet de la marque."
Maurice ,"1,0",21 janvier 2019,"il semblait performant, avec des fonctionnalités dernier cri, mais connection Internet de très mauvaise qualité, ( testé en parallèle avec un autre appareil sur la même box).
Appareil retourné et remboursé"
Client d'Amazon,"1,0",28 février 2019,"Acheté pour remplacer mon Macbook, j'ai pris la version I7/8Go/XM150/NVME 256, TRES grosse déception :
Si l'on fait abstraction des fuites de lumière de l'écran (on voit le rétro-éclairage sur le bord de la dalle quand l'image est complètement noire), la qualité d'affichage est correcte
Le touchpad bug, l'option calculatrice est sympa, mais par moment la souris fait ce qu'elle veut ou ne répond pas /mal pendant quelques secondes => attention au mauvais clic non voulu
Des ""Freezes"" aléatoire de l'ordre de quelques secondes.
Beau châssis alu, très flatteur mais un peu ""mou"" (moins que du plastiques, mais n'imaginez pas avoir la qualité d'un XPS/Spectre/Macbook)
Très déçu de mon achat, je m'attendais à mieux d'ASUS, renvoyé à Amazon..."
DS,"4,0",12 septembre 2018,"Mon premier achat de pc ultra portable. Je ne suis pas déçu car ce modèle est très léger et compact. Il ne fait aucun bruit pendant les utilisations prolongées et la batterie tiens bien. Le point fort reste l'écran à mon avis car il est agréable, fournit de belles couleurs etc.
Le point faible est le son car les hauts parleurs ne délivrent pas un son clair, a connecter en Bluetooth ou utiliser des hauts parleurs externes.
Utilisation adaptée pour de la bureautique et travail, pas testé pour les jeux mais ne devraient pas fonctionner pour les jeux gourmands, à voir avec des petits jeux."
axel,"4,0",22 janvier 2019,"d abord c'est la beauté de ce pc qui impressionne, le choix du bleu et or(léger) lui donne une esthétique différente de beaucoup de pc portable, c'est très réussi. Le poids aussi en gros il fait 1kg pour un pc 13,3 pouces le tout dans un boitier de pc 12 pouces, l’écran borderless a beaucoup aider pour réussir un boitier si petit et léger. Le touchpad qui se transforme en pavé numerique est très agréable, c'est une vrai innovation intéressante. Le clavier est très agréable a utiliser, il est rétroéclairé. Pour la fiche technique c'est du tout bon, le core i7 avec ses 8go de ram et une vrai carte graphique nvidia avec 2go de mem video permettent la retouche photo, la bureautique, le surf internet avec une fluidité parfaite. J'ai même fais tourner starcraft II avec un niveau de détail raisonnable. Attention tout de même des que l'on sollicite un peu la machine le ventilo se fait entendre. Au final je recommande vraiment ce pc portable performant, léger et très élégant."
R.S.,"3,0",26 avril 2019,"retour d’expérience après 3 mois d'utilisation. Acheté 789€.
je m'en sers à 70% pour de la bureautique avancée, 30% pour retouche d'image (LR)
Les performances sont bonnes mais il y a de gros points noirs qui laissent un avis mitigé. Comme j'ai besoin d'un tel appareil et que la config, l'installation de logiciels et autres sont fastidieux, j'ai choisi de ne pas le renvoyer. mais ce n’était pas l'envie qui manque.
la qualité de l'écran est vraiment moyenne. Il y a beaucoup de clouding (traces lumineuses blanches lorsqu'on affiche une noir profond, en particulier sur les bords). Tres visible lors de l'allumage du PC. et ça pose des problèmes pour la retouche photo ou le visionnage de films dans un environnement sombre. Ensuite il y a tout de même pas mal de reflets à contre jour. j'ai vu largement mieux dans du matériel beaucoup plus ""vieux"". il arrive aussi de temps en temps que l'écran ""saute"" le temps d'un dixieme de seconde,  ca se voit et à la longue c'est quand même pénible. je me demande si cela n'est pas du à étalonnage couleur qui a du mal à etre pris en compte. J'ai en effet ré-étalonné les couleurs de l'écran avec une sonde Spyder, les couleurs de bases étant particulièrement froides...
Le chassis en alu a la particularité de se charger en électricité statique (touché électrique quand le PC est branché). Je précise que c'est aussi le cas pour ma TV et d'autres laptops que j'ai pu testé (Microsoft book par ex).
J'ai lu pas mal de commentaires négatifs sur le bruit. Bon c'est vrai que ca souffle quand il travaille, mais cela reste tout de même supportable. Un film avec un niveau sonore moyen couvre bien le bruit par exemple.
Il m'arrive aussi que certains appareils connectés en bluetooth (dont une souris logitech MX master) se déconnectent. il faut donc désactiver et réactiver le module.
Dernier gros défaut: le pavé tactile. il n'est pas précis, le double click ou la confirmation (simple clic) n'est pas tout le temps pris en compte. il faut s'y reprendre, et vraiment des fois ca saoule. je remarque aussi une baisse de précision au niveau des traits du pad numérique. si je veux bouger mon curseur horizontalement de gauche a droite, le curseur dévisse quand mon doigt arrive sur un croisement de lignes du pad. C'est vraiment pas terrible.
A part ces défauts, le reste est satisfaisant: bonnes performances tout de même, batterie confortable, poids léger (moins de 1.5kg avec le chargeur), le clavier est agréable, il est rétroéclairé, les ports USB et USB C sont suffisants. Pensez à vous équiper d'un mini hub en USB C pour avoir le reste des connections (LAN, autres USB, cartes SD etc..), sont poids et sa taille parfaits.
Voila. donc un peu mitigé sur l'ensemble. A n'acheter que s'il est inférieur à 800€. sinon ca ne vaut pas le coup."
jean michel  page,"5,0",20 décembre 2018,"Tout simplement le top.
Je l utilise pour la 3d et ça tourne tres bien.
Je n ai pas encore vu le sablier.
Le seul regret c est que le prix a baissé de 200 euros
Une semaine apres mon achat."
Yannpe,"5,0",9 janvier 2019,"Ordinateur professionnel. Très léger et rapide. Beaucoup plus petit que mon précédent  13 pouces Asus ux31. Beau design. Aucun problème de trackpad. J'apprécie la possibilité  de le transformer en pad numérique.  Petit bémol le ventilateur se permet parfois en route et est un peu bruyant. Mais à  part ça,  après un mois rien à dire. A voir sur la durée surtout au niveau du connecteur de charge qui a été  la raison du changement de mon dernier Asus. Je recommande sans problème.  Un i7 avec carte vidéo à moins de 1000 c'est assez rare."
Hemery Victor,"4,0",9 décembre 2018,"Un très bon ordinateur pour sa catégorie. J'ai pris la version I7 16Go de RAM SSD 256Go NVIDIA GTX 1050 et je fais beaucoup de montage vidéo et de la 3d avec.
L'ecran sur le screenpad est utile en second ecran.
Je recommande."
Stephane Mourier,"1,0",8 avril 2019,"Asus en rade au bout d'un mois, cause problème de rechargement !
En effet, la Prise interne s'est dessoudée, sans raison. Pb connu chez Asus sur ce modèle visiblement !
Impossible d'obtenir la facture d'origine de la part des équipes Amazon,malgré 4 ou 5 demandes !
Appareil en rade depuis presque 3 mois !
Bref, une sale expérience !
Passez votre chemin"
Wil,"5,0",28 décembre 2018,"Pris spécialement pour du Développement Web.
Il est parfait en tout point.
- réactif
- fluide
- intuitif
Prise en main assez rapide, on s’habitue au clavier en quelques minutes.
Ps : faire quand même attention à la touche « Extinction » placée en haut à droite dans le clavier."
Stefou,"5,0",5 décembre 2018,Produit correspond à la description performance incroyable je recommande ce produit et son vendeur il me sert pour le travail la rapidité de démarrage et la qualité de son écran au top
Gauthier Robert,"2,0",11 février 2019,"Niveau rapidité et performance; cela est parfait. Très léger !!
Cependant, beaucoup de fuites de lumière etaient présents. Les pixels etaient visibles. Le touch pad ne marchait pas correctement. Les ventilateurs sont très bruits quand l'ordinateur est mis sous pression...
Le produit a été renvoyé. Trop de défauts par rapport le prix payé !"
phil67000,"4,0",15 mai 2019,"Bonjour,
J'ai acheté cet ultrabook parce que je voulais remplacer mon PC portable par un PC qui soit :
- lourd
-+ d'autonomie
Aucune déception de ce côté là. Nettement moins lourd et avec une autonomie en bureautique y compris les suites adobe de plus 12 heures....
Comande, livraison AMAZON plus que bien, emballage impeccable, je déballe sans crainte.
La machine est conforme à la description, la batterie a déjà un peu d'autonomie et permet la mise en route immédiate.
On notera que le chargeur est un peu gros qu'un chargeur de tel et dispose d'un câble (UBS C) d'1m50.
Démarrage sous W10 Family sans aucun problème.
L'écran est extraordinaire de précision et de confort. Utilisé dans le TGV, aucun problème de lecture même de biais et aucune difficulté avec les éclairages changeants (soleil, pas soleil, re-soleil...).
Par contre, j'avais un peu hésité à la lecture des différents tests qui indiquaient une anomalie sur le PAD.
Effectivement, le PAD n'est pas à la hauteur du produit.
Assez imprécis, et comme déjà indiqué dans les commentaires, au bout d'un moment, il se met ""en vrac"" et devient complètement erratique...
Mais...., j'ai acheté la mini souris TENMOS sur Amazon, et je dois dire que c'est le bonheur.
En effet, cette souris est tellement petite qu'elle tient dans un étui d'écouteurs souples.
Dès lors, tous les avantage du Zenbook, sans les inconvénients.... :-)
Je ne peux que :
1/Espérer qu'ASUS modifiera son PAD
2/Recommander néanmoins eu égard à tous les autres avantages dont et ce n'est pas le moindre,  le rapport qualité/prix."
Joolz,"4,0",2 février 2019,"J'ai acheté cet ordinateur principalement pour la production de musique et le traitement de photos/images. Je ne suis pas déçu... Avec ses 16GO de mémoire vive et 512 GO SSD, cette machine démarre en moins de 10 secondes chrono ! Mon logiciel de production de musique a retrouvé une nouvelle vie. L'écran tactile de 15 pouces a des couleurs éclatantes. Le screenpad est un peu un gadget dû au manque d'applications compatibles. Le châssis en aluminium et les finitions générales me laissent à penser que cette machine va durer longtemps. En bref je suis comblé."
Softgeek,"4,0",13 février 2019,"Les + :
Ultra léger, puissant, dalle mate
Port HDMI
Carte graphique Nvidia intégrée en plus de celle Intel
Démarrage ultra rapide
Rapport qualité/prix au top (acheté en promo à 900 €)
Les - :
Clavier un peu petit, la touche 'Entrée' pourrait être plus large en hauteur
On entend rapidement le ventilateur même en usage bureautique
BIOS ridicule (interface d'au moins 10 ans d'âge, pas UEFI)
Mise à jour des drivers pas très simple"
Louis Tang,"5,0",12 juin 2018,"Rapide, fonctionnel et vraiment agréablement surpris par l'écran, qui était ma priorité (ultra portable avec un écran poussé au maximum sur les côtés). Parfait pour voyager et bosser d'où que ce soit!
Ceci dit, je ne l'ai pas encore exploité à la hauteur de sa config. Mais cela reste prometteur."
rawsrc,"5,0",26 avril 2019,"Produit de très bonne facture. Les charnières semblent solides, le poids très supportable.
Par contre attention, la version reçue ne comporte pas de Windows en français, vous devez procéder à la première installation en anglais et ensuite aller chercher et installer le pack français.
Aussi la version Windows préinstallée est la W10x64.1803 elle diffère de la dernière actuellement disponible W10x64.1809. Donc prévoir au moins 2 heures pour tout mettre à jour avant de commencer à l'utiliser en production."
Hed. F,"4,0",19 janvier 2019,Je viens de recevoir le pc tous est parfait mais la batterie ne se recharge pas à 100% et affiche la notification branché mais pas en charge.... J'attends la réponse du vendeur pour ce défaut.
POTIN Mathieu,"5,0",16 août 2018,"Entièrement satisfait de mon achat, pour développer (une barette memoire à ajouter un peu plus tard pour être vraiment tranquille) que pour du jeux occasionnel. Finition et performances impeccables. En utilisation jeu, le clavier est à peine tiède coté gauche, et on est en plein été...."
Johannie C.,"5,0",28 février 2019,"Avant mon achat j'ai fais beaucoup de recherche pour trouver le bon PC, et finalement mon choix c'est porté sur celui car c'est le meilleur rapport qualité prix.
J'ai reçu l'ordinateur dans les délais prévus, il était bien protégé dans le colis.
Il a un beau design et il est super léger. Je m'en sers beaucoup pour de la bureautique et pour aller sur internet.
Il est fluide et répond rapidement.
J'étais dubitative quant au pc sans pavé numérique mais finalement je ne suis pas déçu car il suffit de mettre la majuscule et de taper les chiffres, c'est tout aussi rapide.
Par contre la souris pavé tactile est désagréable au toucher mais je me sers exclusivement d'une souris sans fil donc le problème n'en ai plus un."
A.Srounsroun,"3,0",18 mai 2019,"Je retourne mon Asus à contrecœur. Ayant un ancien Asus de très bonne qualité, je me suis logiquement tournée vers la gamme Zenbook pour un ultraportable.
Cependant, je rencontre quelques problèmes :
- Défaut du pavé tactile qui se bloque, clic pour rien, zoom pour rien, sélectionne pour rien... Le seul moyen d'utiliser correctement l'ordinateur serait d'utiliser une souris en plus. Illogique à mon sens, si j'acquiers un ultraportable.
- Le son qui de retour de veille, parfois, ne fonctionne plus. Malgré la recherche d'erreurs, rien. Il faut redémarrer la machine.
- Le petit souffle lorsqu'il est branché à sa batterie. Le bruit est léger, mais présent et est désagréable si je souhaite travailler dans le calme.
- L'affichage du texte des boîtes de dialogues est flou !
- Le clavier...grince
Malgré ces points négatifs, l'Asus Zenbook 13"" est beau, léger, l'écran mat est ultra agréable ainsi que les fins rebords, la couleur bleu nuit est magnifique et le numpad activé hyper sympa et utile.
Pour une utilisation professionnelle orientée traitement de texte, recherches sur l'Internet et utilisation de certains logiciels de la suite Adobe, il fait l'affaire. Mais c'est avec regret que je le retourne pour les nombreux petits défauts qui visiblement caractérise cette gamme."
Sarah JOIGNAUX,"5,0",7 décembre 2018,"Bon rapport qualité/prix. Fonctionne très bien, léger, silencieux, ne chauffe pas, clavier éclairé, réglage automatique de la luminosité...."
