user,rating,date,review
BERNARD  Paule,"1,0",20 novembre 2018,"Le fire stick a très bien fonctionné puis au bout de 10 mois j'ai un arrêt sur image toutes le 90 secondes qui dure entre 20 et 50 secondes, mais sans l'arrêt du son.
De plus depuis que cet incident est survenu, l'image est très mauvaise avec des taches et des mauvaises couleurs.
Et ceci sur tous les programmes!!
Vous attendez quoi pour faire le nécessaire ? Par un décret européen TOUS les produits sont garantis deux ans et le votre? on le met à la poubelle au bout de 10 moi???"
ike,"1,0",12 novembre 2018,"Bonjour,
Comme beaucoup d'entre-nous, tout marchait bien avant la mise à jour, depuis, le son est ok mais l'image se bloque toutes les 30 secondes, et que fait amazon ? Rien !!!! Une honte, ça dure depuis des semaines !"
Adagio,"5,0",6 janvier 2019,"Ce fire tv stick est utilisé dans ma cuisine pour rendre ""Smart"" un écran Sony de 55' qui n'offrait jusqu'à présent que la TNT et ses maigres programmes. Très simple d'utilisation et d'installation c'est vraiment un de mes achats que je ne regrette pas. Il vous faudra télécharger sur le store les quelques appli indispensables comme molotov par exemple, YouTube et quelques autres. Si vous êtes abonné Netflix et ou Amazon Prime, ce sera que du bonheur et vous ne sera plus obligé de vous taper Josephine Ange Gardien en mangeant dans votre cuisine comme moi😂😂. Il suffit de se loger sur son compte et basa. 2 petite remarques. La 1ère c'est qu'il vous faudra un débit internet minimum (chez moi entre 11 et 12 MO) pour bénéficier d'une expérience correcte et avoir au mini la HD. Pour la 4K seuls les fibrés pour s'y essayer. La 2ème remarque c'est qu'il vous faudra aussi un excellent réseau wifi si vous voulez que ce soit fluide. Attention une 2ème prise de courant est aussi indispensable en plus de celle de la tv ou il vous faudra jouer de la multiprise avec le soucis de l'espace limite à l'arrière de l'écran. Bon voilà mes principales remarques sinon pour le prix (29.90€ lors du Black Friday) c'est inbattable en rapport qualité prix. Même un Google Cast ne pourra vous rendre ce service car ici votre TV est autonome et ne dépend pas de votre tablette ou Smart Phone avec tout les problèmes de connexion que cela engendrer dans une vieille baraque comme chez moi ! Seul Canalplay vous manquera si vous êtes abonné par rapport au Google Cast qui effectivement lui vous permettra de caster votre abonnement sur tablette sur votre TV. Dernière chose on pourrait aussi reprocher un démarrage un peu long (15 à 20 secondes) mais cela vient peut être de ma connexion et/ou de la TV."
Zankt,"5,0",26 mars 2018,"Après plusieurs mois d'utilisation je ne peux que recommander ce fire tv stick. Le branchement est très simple, en HDMI sur la tv et en USB pour l'alimentation. La configuration est rapide et l'interface très claire. De nombreuses applications sont disponibles, dont netflix et évidemment Amazon Prime vidéo, mais aussi des applications d'animation japonaise (wakanim et crunchyroll). La télécommande est un vrai plus, ainsi que l'autonomie du produit (nul besoin de son smartphone pour l'utiliser notamment). Je recommande à tous, notamment aux abonnés à des services de streaming."
CHICHE Daniel,"1,0",1 novembre 2018,"Acheté le 9 août 2018, defectueux depuis 15 jours-sur PRIME vidéo et netflix
Les films/séries s’arretent, l’image se fige tandis que le son continue à être diffusé... et ce quelque soit le film/série.
Ma ligne réseau est parfaite à 400 Mbit/s !!
Netflix en direct (via google cast) marche très bien
Déçu"
fBen,"1,0",7 septembre 2018,"Perte tous les 2 jours du Wifi 5ghz, comme sur les Amazon Echo où nous subissons le même problème.
Fort à parier que ce ne soit pas une coïncidence.
Nous passons notre temps à basculer en 2,4Ghz, redémarrer, oublier le réseau ... rechercher ... reconnecter ...
Bref pas fiable pour un produit qui se veut 100% wifi.
Et nous ne sommes pas les seuls à en croire les avis du Stick ou des Echo."
klynefr,"4,0",2 septembre 2018,"Simple, efficace, à compléter avec apps 2 fire pour tenter d'ajouter des applications depuis son smartphone.
Seul défaut, l'interface du Shop intégré peu pratique quand on sait exactement ce que l'on cherche.
Sinon, par rapport aux autres clé hdmi du marché :
- miracast de série simple et efficace (permet de cloner sur sa tv l'écran du smartohone/tablette
- compatibilité avec presque tous les servies de svod (manque ocs hélas)
-autonome et mobile, il est très facile de la faire suivre à l'hôtel, en Réunion... Etc en utilisant son smartphone comme point d'accès Wi-Fi. Elle conserve en mémoire les points Wi-Fi qu'on utilisent régulièrement
- télécommande réactive et simple en Bluetooth.
Petit point négatif. Sur les 8go annoncés 4go sont pour le système. Dommage car on est vite à l'étroit... Surtout si on utilise des applications ayant recours à du stockage temporaire important pour fonctionner (pour le stream vidéo notamment)"
Niiico,"2,0",19 juillet 2018,"Navigation lente, touche ""home"" de la télécommande fonctionnant quand elle veut, personnalisation réduite au strict minimum, bug incessant lors de l'utilisation de certaines app (me demande d'installer l'appstore amazon pour utiliser une app déjà installée ??? Mais il n'y a pas d'appstore amazon dans les applications disponibles et aucun moyen de la chercher sur le fire stick... Et obliger de relancer l'app après ce message...)
Vraiment déçu."
BENOIT Jean-Christophe,"1,0",22 août 2018,"Très instable. Plante toutes les 2 minutes pendant un visionnage de vidéo et ce quelque soit l'application (arte replay, mycanal, etc...). Parfois le stick se met en veille et il devient alors très compliqué d'arriver à le faire redémarrer (écran noir).
Cela fait 1 mois que j'ai ce produit, et j'ai passé plus de temps à le redémarrer qu'a m'en servir."
Valérie LORAN,"5,0",22 juillet 2018,"Colis arrive à la date prévue et conforme à la description.
Très facile à installer et à configurer.
Cela fait 48 heures que je l'ai installé et il fait déjà le bonheur de toute la famille.
Jeux, films, séries, YouTube...
On a testé et c'est super génial.
Les jeux sont super sympa et quelques jeux sont gratuits.
Il y a un large choix de films et de séries à voir ou à revoir... Ils sont classés par catégories ce qui rend la recherche plus facile.
Quel plaisir de découvrir YouTube sur grand écran et de voir les clips...
Franchement, je ne pourrai plus m'en passer... Je recommande.
Ah oui... et le plus, c'est qu'on peut même l'emmener en vacances..."
Raphaël S. ,"1,0",22 septembre 2018,"Très mauvais retour d'expérience, le fire stick tv fonctionnait parfaitement pendant 3 mois puis la télécommande s'est mise à ne plus fonctionner correctement et beugs intempestifs sur Netflix et autres applis. Nous avons donc dû passer à la concurrence..."
VoyagePortugal.fr,"5,0",19 février 2019,"La taille du faire stick est surprenante ! Elle se fera discrète derrière toutes télévisions.
La télécommande en elle même est aussi très minimaliste, la reconnaissance vocale aurait été la bienvenue.
On ne peut pas faire plus simple comme branchement. La prise HDMI ( qui représente le boîtier en elle même) se branche directement sur la télévision et l'alimentation sur une prise USB. Certaines télévisions possèdent des prises USB, cependant il faut vérifier que le courant soit suffisant pour alimenter, sinon optez pour le chargeur.
Côté utilisation, l'interface est très simple. On y retrouve l'ensemble des applications habituelles comme Amazon Prime, Netflix, molotov, my canal  et même quelques jeux.
En résumé, si vous cherchez une petite clé multimédia à moindre prix, vous faites le bon choix car la qualité est au rendez-vous."
Kazman,"5,0",27 novembre 2018,"Bonjour , j’ai commandé le Fire TV afin d’avoir accès à Netflix et Amazon Prime Vidéo sur un téléviseur qui n’est pas connecté à ma Bbox Miami.
L’installation est simplissime ! On branche la prise secteur , on branche la prise HDMI de l’appareil , on allume et on suit les instructions. Ça ne prend pas plus que quelques minutes sachant que le plus long est d’entrer la clé wifi interminable ...
Tout fonctionne parfaitement , la télécommande est très facile à manier , c’est un régal. Plus besoin de payer une nouvelle box internet chez les opérateurs pour avoir accès au contenu sur une autre TV.
Je vous recommande ce produit sans la moindre réserve.
Si mon commentaire vous a aidé à vous décider , n’hesitez pas à cliquer sur « Utile ».
Bon visionnage de la vidéo et bon shopping."
Jim77,"5,0",12 septembre 2018,"Je possède une seconde TV qui n'est pas pourvue d'interface web ni de touche Netflix sur la télécommande.
Abonné Primé j'ai commandé ce stick à prix contenu.
Installation rapide, simple, fluide et permet de visionner les vidéos Amazon Prime, Netflix (si abonné) et les autres chaînes présentes avec une fluidité incomparable.
Pour le prix le kit est très complet : bravo à Amazon de fournir la mini rallonge HDMI en cas de prise peu accessible ainsi qu'un câble d'alimentation ET du chargeur ET avec la télécommande ET les piles ! :D
C'est rare alors je le souligne car beaucoup de fabricants sont de plus en plus mesquins dans ce type d'accessoires.
J'utilise le stick via mon smartphone en mode point d'accès mobile et c'est très fluide.
Idem, j'alimente le stick via une prise USB déjà présente sur la TV. Même s'il y a un message d'alerte parfois sur le fait que l'alimentation n'est pas adaptée, le voltage est strictement identique à celui du chargeur.
Bravo pour ce stick fort pratique, compact, élégant, discret et complet !
Le prix pour les abonnés Prime en fait un must have ;)"
Rose,"1,0",30 novembre 2018,"l'installation est très facile et rapide, par contre la réception est complètement aléatoire.  De nombreuses coupures, images figées, messages signalant une mauvaise réception internet ou un manque de bande passante ..... Alors que ma réception internet est impeccable et sans problème et aucun autre appareil sur la bande passante. Il est évident que le système n'est pas du tout au point."
Taz,"4,0",14 janvier 2018,"Ayant eu du Miracast/Chromecast, j'hésitais un peu mais je l'ai surtout achetée pour avoir accès au contenu (on ne peux pas accéder à Prime vidéos sous Linux/Chromium) : j'ai eu plus que ce que je m'attendais, la télécommande apporte un vrai confort d'utilisation et je trouve que le stick est assez performant."
MarKEIsa,"1,0",26 octobre 2018,"Acheté en mai 2018, au départ, super content de cet achat, Netflix, Molotov, prime vidéo... tout fonctionnait parfaitement et puis, depuis 15 jours, soit ça fonctionne durant 15/20 mn puis ça coupe et revient au sommaire, puis ça ne fonctionne plus... ou soit ça ne fonctionne pas du tout ! Message « home est indisponible » systématiquement malgré un réseau wifi excellent !! Je suis très déçu et espère que le SAV va trouver la solution, vu le prix initial tout de même ... ☹️"
acheteur_normal,"3,0",12 mars 2018,"Les plus :
Fluide
Intuitif
Pas de bugs (pour moi en tout cas)
Lancement rapide des applications
Les moins :
Catalogue très pauvrement varié pour les applications (utilisables en France), pas myTF1 ni 6play, ni Pluzz... Et j'en passe.
YouTube utilisable uniquement en interface web (navigateur nécessaire).
Dans l'ensemble le produit me convient pour l'utilisation (Molotov, vidéo et photos locales), en revanche il manque cruellement d'applications comparé à Android (classique)."
Benjamin C.,"4,0",21 novembre 2017,"Très bon produit grâce à la valeur ajoutée de la télécommande en comparaison à un chromecast. Cependant il manque:
- Air play / certaines applications comme mycanal
- Prise en charge du port USB de la TV comme source d'alimentation (obligation de passer par le chargeur inclus)
Points positifs:
- Télécommande
- facilité d'installation et d'utilisation.
Mieux qu'un chromecast pour la praticité d'utilisation mais reste des points à améliorer."
Marco.gpe,"5,0",12 septembre 2018,"Le FIRE TV STICK est une invention qui révolutionne le visionnage des séries, films et documentaires de bon nombre de services, payants ou non de steaming. A commencer par ceux d'AMAZON. Pour les autres services accessibles avec abonnement, il suffit de rentrer ses identifiants et son mot de passe. L'avantage de la structure de cet outil, c'est qu'il emmagasine chacun des services et les abonnements, et qu'il permet un accès rapide et à jour à ceux-ci. Enfin, en voyageant avec ce petit outil de quelques dizaines de grammes, on peut facilement se reconnecter, où qu'on soit. Il suffit d'une télévision (munie d'un port HDMI) et d'une connexion WIFI. Pour l'alimentation, la proximité de la prise télé peut permettre d'alimenter le Fire TV stick avec une barrette de plusieurs prise. Rien à voir avec les anciens branchements via les lecteurs divers, beaucoup moins faciles à transporter."
laurent N,"2,0",25 novembre 2018,"Reçu hier, installation facile, connexion au wifi sans problème, menu simple de navigation et fonctionnement de la télécommande impeccable....
alors 2 étoiles ?
tout simplement car les images sont saccadées, le son est fluide mais les images se figent régulièrement...
impossible de suivre une vidéo dans ces conditions.
le test en ligne de la clé indique que le signal wifi est bon, que la connexion est bonne,
je me sers de la clef de google avec netflix depuis au moins 1 an sans jamais de soucis de débit
donc je voulais cette clef pour rajouter Amazon prime sur ma télé.
je vais demander le retour de ce produit et le remboursement et continuer à lire Amazon prime sur mon ordinateur et caster l image et le son sur le même téléviseur.
des progrès à faire dans ce produit dommage ...."
Vegux,"5,0",22 novembre 2018,"J'avais une xiaomi Mi Box 3 devenue inutilisable depuis leur mise à jour Oreo il y a plusieurs mois de ça. Marre d'attendre un correctif, j'ai cherché quelle box Android pouvait me permettre d'utiliser Netflix ainsi qu'Amazon Prime Video. J'ai vu que le Fire Stick était en promotion et j'en ai profité, sans trop penser que la qualité serait là.
Grosse erreur de ma part : l'installation est rapide, tout est très fluide, et en Wi-Fi j'ai quand même accès à mon contenu en full HD sur Netflix et Amazon Prime Video.
Je vais même me laisser tenter par les 3 mois gratuit Amazon Music.
La télécommande est petite mais avec une très bonne prise en main, on peut également passer par l'application Amazon Fire quand on veut taper du texte, ce qui est plus rapide et très pratique (bien que l'appli, si elle est mise en arrière plan, doit se reconnecter ensuite).
Pour tout dire, je pensais qu'à son tarif normal de 50€ ce stick était trop cher, mais force est de constater que non, il vaut largement son prix. Avec la promo c'est un rapport qualité prix absolument incroyable et de loin le meilleur achat que j'ai pu faire cette année.
Bravo Amazon pour la qualité de ce Fire Stick qui dépasse largement mes attentes !"
Client d'Amazon,"1,0",23 novembre 2018,"lorsque l on regarde un film ou une série sur l application prime vidéo,  plusieurs fois ça bug, l image se fige entre 15 et 30 secondes et le son continue.  ç est vraiment énervant !! ç est un problème lié a Amazon car avec Netflix aucun soucis."
fum,"3,0",22 décembre 2018,"Ne prenez pas le Fire TV stick pour un équivalent du Chrome Cast. Le but n’est pas de caster avec mais de transformer votre TV en Smart TV et d’avoir accès à des applications qui ne sont pas toujours disponible sur les Smart TV, comme Amazon Prime Video par exemple.  Pour le mettre en service, c’est très simple : au premier branchement, le TV stick va vous demandez de le raccorder à votre réseau Wi-Fi. C’est donc relativement rapide. Vous pouvez ensuite aller plus loin dans le paramétrage en allant dans le menu dédié. Nous trouvons le menu « catégories » qui va vous permettre de venir y choisir des applications à installer, comme sur un smartphone ou une smart tv mais avec un choix de plus 4000 applications et jeux. Il y en a pour tous les gouts.  Bien entendu, l’intérêt premier sera d’y installer Netflix, Molotof TV ou Prime Video (déjà pré installer) pour streamer sur votre TV.
Par contre, là où le bas blesse : Télécommande très peu pratique, menus assez confus, Recherches difficiles, il faut un très bon wifi avec Amazon prime Vidéo qui a tendance à très facilement saccader (ce que ne fait pas Netflix par exemple), la plupart des applications n’ont strictement aucun intérêt, …"
Jérémy,"3,0",18 janvier 2019,"Cette ""clé HDMI"" est de très bonne qualité d'un point de vue matériel : légère, discrète, dimensions correctes, performantes.
La télécommande est simple d'utilisation, d'une bonne autonomie et bien pensée.
Mais alors par contre, niveau logiciel, c'est une catastrophe.
Déjà, il faut comprendre comment rajouter des applications dessus ! S'il n'y a personne pour vous expliquer que les applications sont en fait des commandes que vous passez sur Amazon et qui vont s'installer à distance, vous pouvez chercher longtemps !
De plus, le store est peu fourni, et beaucoup d'applications ""indispensables"", gratuites sur les autres, sont payantes ici, et pas qu'un peu pour certaines : 10-15€.
Les applications les plus répandues sont mal pensées, quelques exemples :
- Twitch => C'est le comble celle-là ! Sur un matériel Amazon pour regarder des streams sur une plateforme rachetée par Amazon, j'ai rarement vu une application aussi mal foutue ! Navigation fastidieuse, pas de mémoire de progression dans les rediffs, perte d'authentification régulière obligeant à se re-logguer.
- Youtube => Donc là, on n'est même pas sur une application, mais sur un navigateur Web qui va lancer le site Youtube, c'est tout dire...
En fin de compte, la ""seule"" application qui tient la route, c'est celle de Netflix, un concurrent de SVOD, le comble...
En résumé : un très bon matériel, très mal exploité.
C'est bien beau de proposer un concurrent aux Chromecast en mettant en avant l'argument que ça n'est pas seulement un récepteur, mais aussi un émetteur indépendant, encore faut-il que cet argument tienne la route..."
Ph. Dassier,"1,0",14 août 2018,Il a repairé mon réseau wifi mais après n'a pas pu fire la mise à jour. Un second stick n'a même pas pu accepter mon mot de passe réseau.
Client Amazon,"1,0",27 novembre 2018,"Je ne sais pas si c'est comme ça chez les autres, mais chez moi, les films n arrêtent pas de freezer. C'est extrêmement pénible. J aimerais une solution. Est-ce le stick ou ma freebox?"
SDE68,"1,0",10 septembre 2018,"Les films sont en VO et pas en VF. Impossible de télécharger l'application ""My CANAL"" et le transfert de la tablette ou du smartphone  vers Fire TV Stick est impossible. Concrètement cette appareil ne sert à rien... Il existe des équivalents pour beaucoup moins cher..."
Denis,"5,0",3 mai 2018,"Installer le Stick est enfantin - on peut difficilement faire plus simple: branchez le sur une sortie HDMI libre de votre TV, branchez le câble USB fourni sur une prise électrique (ce que je n'ai pas fait : j'ai branché mon câble électrique sur une sortie USB de mon téléviseur, j'ai ignoré le message qui me dit de ne pas le faire et ça marche parfaitement), allumez votre TV en faisant attention que la source soit bien le port HDMI utilisé par le Stick (pas compliqué, mais malgré tout pour certains peut-être la partie la plus délicate de l'installation), et c'est tout !
L'image est superbe, l'utilisation de la télécommande tout aussi facile (vous avez aussi l'app que vous pouvez installer sur votre smartphone et qui remplace avantageusement la télécommande), et ça marche du premier coup !
Les applications tierces ne sont pas géniales, mais pour regarder Netflix ou Amazon Vidéo en particulier c'est parfait."
Lijones,"1,0",27 novembre 2018,"Impossible à utiliser malgré réinitialisation complète : toutes les 30 secondes, l'image se bloque et le son continue.
Et ce n'est pas un problème de débit. Du coup, je doit me rabattre sur le pc pour visionner... Bref, ne me sert à rien.
Très décevant, j'ai hésité avec une box android, et je regrette mon choix"
Patrickdu95,"3,0",27 décembre 2018,"Reçu hier soir. Testée aujourd'hui. Une clé Amazon qui a de l'avenir ou du potentiel, au vu de ce qu'il y a encore à développer.
Tout d'abord l'ergonomie de l'interface  : arborescence incompréhensible, pas de fonction recherche, des plantages liés aux fonctions des menus qui se perdent tout seul. Un désastre incroyable. Comment Amazon peut laisser passer ça?
Ensuite les applis : Pas de My Canal, RMC Sport et encore moins d'de Google Play. Des problèmes de droits (d'argent) sans doute. La ont peut espérer du nouveau à court ou moye terme.
Les bons points (enfin) : Une qualité d'image  et une rapidité  au top. Et un prix Amazon Prime (39€) qui ne fait pas de trou aux poches!
A noter : Mycanal est installable via des bidouilles d'informaticiens malins et RMC Sport se lance via le navigateur internet. C'est déjà ça.
Si vous aimez mettre les mains dans le moteur, cette clé est faite pour vous."
fanch,"4,0",29 novembre 2018,"Le produit est plutôt simple à utiliser et relativement agréable d'utilisation même si l'ergonomie est perfectible.
Mais le gros point négatif avec un faible débit internet, c'est que Amazon Prime Video ne propose pas de gérer la qualité d'image. Du coup, impossible de regarder une film ou une série sans que l'image ne se fige toutes les 5 mn car il essaie toujours de streamer en HD ou full HD . Le pire c'est que  cette option est disponible dans un navigateur web et qu'en qualité ""bonne"", le débit est suffisant et le pire du pire, c'est qu'elle existe vraiment pour le fire stick en version américaine !
Donc au final assez déçu du produit.
EDITION: après presque 2 mois d'utilisation, moins avis a changé. Les problèmes de qualité d'image ont été résolus et désormais c'est devenu vraiment tres agréable à regarder que ce soit prime video ou Netflix. Je recommande au final."
CARAVACA,"1,0",16 novembre 2018,"Produit attractif, simple et intéressant quand il fonctionne
MAIS il faut une connexion WIFI excellente. De plus, il y a beaucoup de bugs (images figées par intermittence) depuis un moment sur l'accès PRIME VIDEO. La réactivité du service technique est très longue. Dans l'attente d'une solution pour un avis plus positif."
Cavard,"1,0",8 décembre 2018,Beug constamment au bou de quelques mois et Amazon ne veux rien entendre... Pas de solution
Bruno Y,"1,0",7 novembre 2018,"Image qui freeze régulièrement sur Amazon prime, un comble. Pas tip top en termes de qualité d'image. Mauvais R Q/P."
