user,rating,date,review
Jérémy L.,"4,0",18 juin 2018,"L'installation de l'echo est super simple, il suffit de suivre les instructions et là Alexa s'éveille!
Alexa comprend assez bien toutes les demandes, très pratique pour lancer de la musique ou des bruits d'ambiance. On peut la connecter à de la domotique (Thermostat, station météo, lumière) on peut tout contrôler à la voix, assez bluffant.
Le son est très bon et assez puissant pour bien profiter lorsqu'on est pas dans la pièce de l'Echo.
L'écho devient une enceinte quand on connecte son téléphone en Bluetooth dessus.
Le seul hic à l'heure actuelle est le nombre de skills en français qui est ridiculement faible mais ça va sûrement se remplir."
Maxime V.,"5,0",19 octobre 2018,"Ayant eu une google home mini, je passe donc un cap en achetant cette enceinte avec, au départ, une légère crainte.
En effet, Amazon à pris un léger retard sur la sortie de cet objet. Cela laisser penser un manque de développement, surtout qu'il est difficile d'instaurer le français dans ces petites bêbêtes.
Au final, je ne suis pas du tout déçu par mon Amazon Echo, loin de là. La plupart des fonctionnalités était bien présentes au démarrage et les restantes sont sorties en un temps éclair.
De plus, il y a vraiment une envie de se démarquer de la concurrence comme par exemple, le lancement de routines et la gestion des skills. Beaucoup de partenaires enrichissent d'ailleurs cette bibliothèque déjà bien fourni au départ. Et quels partenaires ! Amazon à su s'entourer des meilleures entreprises que ce soit pour la domotique mais également pour les applications de services tierces.
Sur le design, Amazon à tout compris. La simplicité du l'echo le rend facile à intégrer au reste de la maison et l'idée du cercle lumineux transforme le produit en un objet encore plus futuriste et avant-gardiste !
Le son est juste parfait et est le meilleur pour une enceinte de grand constructeur. Son combo woofer /tweeter ravira amplement les adeptes de musique.
Pour ce qui est de la voix, celle-ci est la plus réaliste du marché. Presque aucunes coupure d’intonation contrairement à son concurrent en G  . Le tout pouvant facilement être mis à jour dans le futur, il n'en reste pas moins qu'Amazon part sur de bonnes bases sur ce point.
Pour conclure, je ne suis pas déçu et j'arrive à contrôler mes ampoules philips Hue en un temps record en terme de reconnaissance. Et je passe d'autres utilisations utiles que j'entreprend sur ma Alexa.
Que demander de mieux ?"
Monserrat,"4,0",29 juin 2018,"Bon clairement le model anglophone et le meilleur sur le marché c'est claire et net en revanche le model français nécessite encore quelques améliorations et mise a jour, pas mal de difficulté de comprehension.
Parcontre le produit est très bien fini d'une qualité de son très appreciable, l'apolication est très facile a prendre en main, beaucoup de fonctionnalité utile.
Manque encore quelques applications mais suffisant dans l'ensemble.
Attention les station google home et amazon echo étant de deux entreprise en guerre sur la quête de marché les fonctionnalité google n'y sont pas accessible (exemple : you tube)
Je recommande."
Marc,"1,0",19 septembre 2018,"J'ai achété l'Echo lors de sa sortie en France (juin 2018). Depuis lors, je ne remarque AUCUNE évolution (3 mois plus tard).
Elle ne comprend vraiment pas grand chose ....
Je possède également la Google Home qui selon moi est bien meilleure.... (Voix moins robot, meilleure compréhension, plus rapide, micros plus performants, ...)
Alexa a de plus grandes possibilités que la GH mais est-ce vraiment utilise si elle ne comprend pas ce qu'on lui demande ?
Oui les routines sont très pratiques pour allumer les lumières et lancer la radio juste avec un ""Alexa bonjour"".
Quand je parle trop vite, quand la musique est trop forte, quand je suis un peu trop loin, elle me répond sans cesse ""Désolé je n'ai pas compris"". Sans oublié quand il y a un mot en anglais, alors là c'est le beug total (bizarre pour un tel appareil).
Bref, j’espère qu'elle va évoluer avec le temps et qu'elle me servira a plus que juste allumer et éteindre les lumières..."
Client d'Amazon,"1,0",22 décembre 2018,"Eh oui Alexa, lorsque tu es arrivée à la maison je suis tout de suite tombé amoureux de toi. Ta voix, ton intelligence, ta réactivité m'ont réellement séduit. Mais mon cœur étant déjà pris par une autre je t'ai proposé un ménage à trois et je t'ai même rapidement trouvé une copine pour que tu ne te sente pas trop seule. Mais voilà il s'avère que tu as un mauvais caractère et que tu n'en fais qu'à ta tête quand tu ne boude pas et reste silencieuse. J'aurai aimé pouvoir t'apprendre des choses, essayer de faire évoluer ton intelligence mais cela ne semble pas être possible. J'aurai aimé pourvoir te parler en plusieurs langues, te demander un titre avec un accent Anglais, mais non tu n'as rien voulu entendre. Entre tes silences, tes ""je n'ai pas compris"" ou pire encore tes lancement hasardeux de titres sorti d'on ne sait ou, tu as vraiment fini par créer un grosse lassitude dans notre relation. J'ai pourtant essayé d'être conciliant, je me suis même abaissé à te parler dans un franglais digne de la 7e compagnie au clair de lune (oui je sais immense référence cinématographique). Que dire de tes créateurs qui m'envoient régulièrement des listes de question que je pourrais te poser ? pensent-t-il que je n'ai rien à te dire ou est-ce un aveu de ton faible potentiel ?
Je me fiche de savoir ce que tu pense des chocolatines ou pain au chocolat je veux juste que tu me lance un morceau de mon choix ou que tu programme une action. Sorti de ""lance mon flow"" cela devient presque un défi d'écouter de la musique spécifique. Quand je te demande de lancer du classique pour m'endormir tu me proposes les classiques du rap ! Je j'ai rien contre le rap mais pas à ce moment là. Voilà Alexa c'est dit, j'ai décidé de me séparer de toi, tu restera quand même employée comme une bonne vielle enceinte bluetoth. Peut-être qu'un jour, si tu deviens un peu plus intelligente, je recommencerai à te parler, mais pour l'instant c'est moi qui boude. Dire que pour te faire plaisir j'ai failli t'acheter un frère caisson sub, du coup il ne se passera rien... A bon entendeur Salut !"
Geoff,"5,0",14 septembre 2018,"Personnellement j'adore cette enceinte ECHO, j'ai eu la chance de profiter des promos de sa sortie.
Il en résulte que j'arrive à faire le minimum que je souhaitais et bien plus. Facile à mettre en oeuvre, système de skill simple et intuitif, routine pratique bien qu'un peu lège encore.
Pour info le son est plutôt agréable et donne bien même à l'extérieure avec l'enceinte dans la maison à 15 m on arrive à entendre la musique (version fond musical pour discuter entre amis) on peux juste reprocher le besoin de payer (deezer, spotify ou amazon prime musique) pour avoir du streaming, pas encore de skill officiel YOUTUBE."
Pierre B,"3,0",24 août 2018,"Alexa ne comprends presque rien. Il manque un dictionnaire de synonymes à cette « intelligence artificielle ». Elle ne fait que reconnaître des phases qu’on lui a mis en mémoire. Du coup, changez un mot et ça ne fonctionne plus.
Pire, parfois elle ne comprend que si on ne parle pas en français vais correct. Un exemple :
- dites « Alexa, réveillé-moi à 5h30 avec France Info » et elle vous demandera si c’est 5h30 du matin ou de l’après-midi.
- dites  « Alexa, réveillé-moi à 5h30 du matin avec France Info » et elle… ne comprendra pas !
- dites  « Alexa, réveillé-moi à 5h30 avec France Info du matin » et là… elle comprend ! Et programme le réveil pour 5h30 du matin sur France Info.
Bref, c’est usant à la longue. En deux ou trois jours la magie s’estompe et la rigidité d’Alexa devient d’un ennui mortel."
Bruno Bozon,"4,0",30 novembre 2018,"J'ai acheté cet Echo 2ème génération simplement parce que je suis un pigeon qui se fait avoir par la pub, et surtout parce qu'elle était en grosse promo. Je ne pensais pas qu'elle aurait une quelconque utilité, en dehors de me laisser jouer les quelques morceaux qu'Amazon met à ma disposition dans mon abonnement Prime.
Pourtant, c'est une excellente surprise au déballage. L'installation et la configuration au réseau se font en un clin d'oeil, l'appareil est fonctionnel très rapidement. J'ai rapidement commencé à communiquer avec mon AI, et je dois dire que les résultats sont bons, même si loin d'être bluffant.
Au niveau des points positifs, la multitude de micro fait que l'engin est réactif (mais pour autant elle ne s'active pas à chaque fois que la pub passe à la télé) et répond rapidement, parfois de façon prolixe. Les services sont nombreux et la présence de skills, soit d'Amazon, soit de tiers, permet d'avoir une foule d'options sympa allant des contrôles domotiques au petit jeu rigolo.
Au niveau des points négatifs, la diction est passable, mais l'annonce d'Amazon d'implémenter bientôt le NTTS promet une diction très réaliste et plaisante, variée selon les sujets. La météo est parfois imprécise, et il lui arrive de ne pas comprendre quel morceau je veux jouer (c'est rare, mais c'est arrivé). Après je n'ai pas le catalogue complet de 50 millions de morceau, donc ça peut éventuellement expliquer.  Dernier point négatif, je lui ai demandé de me donner des nombres entre 1 et 49 pour faire mon euromillion, et je n'ai pas gagné, je trouve que l'option divination manque...
Cet engin est tellement pratique que hop, j'ai acheté ma première ampoule connectée pour ma chambre, qui me permet d'avoir une intensité variable à la voix, et j'ai acheté un second Echo, un Echo dot, pour la chambre de mon fils. Qui bien sûr s'en sert quotidiennement. La fonction Drop-in, que je trouve peu pratique à l'usage, permet tout de même de communiquer, comme par walkie-talkie avec lui pour lui dire de passer à table par exemple, sans avoir à hurler.
Bref, je recommande, je ne mets cependant que 4 étoiles car l'AI est perfectible, il y a une grande marge de manoeuvre, et j'attends beaucoup des prochaines évolutions logicielles.
Si cet avis vous a été d'une quelconque utilité n'hésitez pas à le faire savoir, et si vous avez des questions n'hésitez pas à les poser."
Chez DODGSON,"4,0",23 juin 2018,"Je laisse les autres membres vous faire des critiques bien plus complète et précise que la mienne :)
Juste à dire que les Routines combinés avec des objets connectés, comme des Ampoules, Prise connecté, etc etc, c'est super, çà répond bien et c'est super pratique de son lit, de pouvoir commander l’éclairage par exemple.
Beaucoup de choses en moins comparé au US, mais pas mal de MAJ à venir, en tout cas je l’espère, à 50€ je me suis jeter dessus en pré-commande, à 100€, faut déjà plus réfléchir tout de même, sans être combinés avec d'autres objets connectés, çà perd tout de même de son fun et de son utilité...
Encore trop tôt pour avoir un avis vraiment complet"
dot,"5,0",23 novembre 2018,"Je suis extrêmement ravie d’alazon écho Au début je le voyais plus comme un gadget mais finalement je m’en sers tous les jours Le design est sympa, classe sans chichi Le son est extrêmement bon et d’un Excellente qualité Le catalogue de skills est bien fourni et régulièrement mis à jour On y trouve notre bonheur pour les grands & les petits  ( histoires - jeux etc ) L’installation est simple Par contre je n’arrive pas à écouter mes nouveaux achats Audible. Seul bémol qu’elle doit toujours être branchée sur secteur pour fonctionner ( pour en profiter dans le jardin )"
David,"2,0",24 juillet 2018,"Acheté en promo ""lancement"" pour la France.
Après 1 semaine d'utilisation :
- ok pour écouter la radio (via TuneIn) mais Alexa ne comprend pas toujours quelle radio on veut écouter
- ok pour lancer un minuteur
Le volume réglé à la voix (""alexa plus fort"" monte le son par pallier trop important ... cela manque de nuance et on doit se lever pour appuyer sur les boutons - et + qui sont plus ""sensibles"")
... mais à part ca ... le micro d'écoute est très peu sensible et il faut lui répéter plusieurs fois avant qu'elle ne se lance.
C'est vraiment dommage. L'idée est bonne.
Les ""skins"" (connaissances) sont également assez limités. De plus il faut impérativement dire a Alexa que l'on souhaite de l'information de telle ou telle skin. C'est toujours moins facile car il faut savoir s'exprimer ""comme alexa veut"""
Balaguer,"1,0",6 août 2018,"- Le fire tv stick fonctionne avec alexa aux US, en allemagne en autriche et en Uk mais pas en france, amazon echo n'est pas encore pret
- mon essai gratuit ( puis devenant payant) abonnement Music amazon se declenche intempestivement,
- le cloud US d'amazon fait parfois ramer le délai d'action d'une commande
- certains produits sont marqué comme compatible alexa sur amazon mais une fois acheté la skill FR est pas dispo. le produit est bien mais il marche dans un environnement et cette environnement n'est pas finalisé ce qui entache l'utilisation du amazon echo
- L'option météo marche bien
=> une note de 1 étoile donc en espérant que l'on embauche plus de développeurs  pour palier à cela"
FlorianMDLF,"3,0",22 août 2018,"Possédant déjà un assistant personnel google (le google home), j'ai profité de la promotion du prime day pour tester celui de amazon dont j'avais beaucoup entendu parler et bien après sa sortie internationale malheureusement (si sa sortie française avait été commune à s sortie américaine, j'aurais sûrement skippé l'achat d'un google home à l'époque car j'attendais plus Alexa).
Malheureusement, bien que correct, l'amazon echo n'arrive pas à la cheville de son concurrent direct et ce, même lorsqu'il est réglé en anglais, langue avec laquelle il est beaucoup plus performant. Les résultats de recherche sont très limités, la qualité du son est moyenne et il sature rapidement lorsqu'on augmente le volume. De plus, il est incapable (et c'est peut-être de ma faute, je n'exclus rien) de passer un coup de téléphone ou d'envoyer un sms, chose que je fais régulièrement depuis mon google home.
Pour faire simple, à 50euros lors du Prime Day, l'amazon echo est une très bonne acquisition mais au prix fort de 100 euros, je ne pense as que l'investissement en vaille la peine, mieux vaut se tourner vers un assistant google."
Brigitte CLAUZEL,"5,0",16 juin 2018,"Excellent!
Débuts très prometeurs en regard de la complexité de la langue française.
J'ai configuré un écho dot et deux enceintes echo et suis en attente d""un echo spot, la musique en multirom est un plus.
Il est plus agréable car moins bavard que mon google home pour le pilotage de ma domotique, j'ai intégré sans problème mes objets connectés smartlife et ikea trådfri leur pilotage directement dans alexa est bien plus homogéne et tout peut être contrôlé en silence depuis l'appli sans avoir à passer par les applications dédiées.
Petit bémol, contrairement à google home qui pilote les Chromecast impossible actuellement pour alexa d'accéder aux fire stick tv.
En conclusion la compétition entre les ia ne fait que débuter et gageons sur le fait que les progrès seront rapides pour notre plus grand plaisir"
raz le bol,"1,0",27 novembre 2018,"A Part le son Alexa réagit ''quand elle veut'' et ne reconnait pas mon abonnement Premium DEEZER , un comble !!!! Difficulté à faire des demandes qui correspondent parfaitement au module:  donc échec des demande ou ne trouve pas. Je ne suis pas arrivée à lui faire baisser ou augmenter le son. Je l'ai fait manuellement  (sic!) Il faut vraiment être prêt de l'appareil pour faire ses demandes, quand elle veut bien répondre. ALEXA RETOURNE CHEZ AMAZON! !! (  bon ben c'est moi qui va devoir faire tout une fois de plus!!) TRÈS TRÈS TRÈS DECUE"
clerc alexia,"1,0",7 août 2018,Utile mais bug a la longue se déconnecte des autres équipements connectés répond 10 seconde en retard ne comprend pas très bien alors que la question est clair répond beaucoup a côté je lai pas aimé cet article vraiment de plus alexa est limité à éteindre et allumé les appareils connecté je pensais quelle pouvais lancer Netflix ou allumer une ps4 mais elle ne peux ps déçu.
Rèdge,"5,0",26 juillet 2018,"Voilà la cinquième étoile...!
Ce qu'il manquait a été comblé via une mise à jour d'Alexa. La synchronisation avec l'agenda Google, qui m'avait un peu déçu au début a été faite!
Appareil parfait pour la domotique, les informations, l’interaction I.A. / humains. Excellent produit, maintenant!
Facile à configurer, à utiliser tous les jours, pas de latences entre les questions et réponses d'Alexa, un super produit que toute la famille utilise!
Les hauts-parleurs sont d'excellentes factures, le design est très agréable, et se fond dans votre salon, ou votre cuisine, ou encore chambre par exemple...
Réactive et très agréable en associant votre compte Spotify ou Deezer, elle jouera avec plaisir la moindre de votre envie de musique.
Seul petit bémol, manque de Skills pour la langue française, comparée aux autres aux Skills proposées sur les autres store Amazon étrangers. J'espère que cela viendra avec le temps de la maturité sur les programmeurs français..."
acbong,"1,0",24 novembre 2018,"des heures à tenter de connecter en utilisant le PC,le smartphone,sur une livebox orange qui a un bouton""association"",des arrets - redémarages du smartphone honor 9 lite,réactivation de la page amazon/echo,découragé,nous contactons le service d'aide par chat,puis téléphone vocal,tentative ratée via une tablette android !,près d'une heure à naviguer dans les menus et sous-menus pour n'entendre que ""Amazon Echo"" n'est pas connectée,de redémarrage en tentatives diverses,notre aide téléphonique patient au-dela de tout,a admis que notre choix de retouner cette Echo 2eme génération était notre seule issue,dont acte"
Michel Robert,"1,0",16 août 2018,"Enceinte achetée à la fois pour tester Alexa et pour écouter de la musique avec mon smartphone.
Test Alexa OK mais impossible de me connecter en bluetooth. La ""documentation"" est famélique. J'ai testé les recettes trouvées sur le web pour me connecter mais sans succès à ce jour.
A croire que c'est une enceinte de 1ère génération (sans le bluetooth)
Dommage car le rendu sonore sur une radio (connectée par l'intermédiaire d'Alexa) est tout à fait correct pour une enceinte de ce prix"
Phako,"1,0",5 janvier 2019,"Je pensais sérieusement que j'allais prendre une claque sur la révolution de cette enceinte, sauf que j'ai fini par arrêter la mascarade au bout de 45minutes d'installation.
L'application Amazon Alexa est simplement à vomir ! J'ai tenté de connecter l'enceinte avec 2 téléphone différents, que dalle ça marche pas ! Quand j'ai le réseau Amazon-XXX, il me dit ""Aucune connexion internet"".
Et le pire, c'est l'appli, il y a marqué ""cliquez ici"" mais en vérité on peut cliquer nul part ! Le pire, c'est qu'à un moment j'ai eu l'impression que j'avais réussi, et au final, impossible de cliquez sur ""Continuer"", donc je redémarre l'appli, et rebelote, ça recommence sans cesse... Pfff...
Sérieusement, je me dit que l'enceinte que j'ai eu est défectueuse, donc je vais renvoyer l'enceinte, attendre d'en avoir une autre, et on verra si cela fonctionne. Pour l'instant, c'est la pire expérience que j'ai eu avec du matériel informatique, c'est déplorable, franchement à ce prix, une honte. L'application Alexa sur Android est notée 3,1/5, avec que des commentaires à 1/5 suite à une mise à jour... Je modifierai mon commentaire lorsque j'aurais installé la nouvelle... En attendant, c'est retour chez Amazon avec un 0/5 si j'avais pu. Et la cerise sur le gâteau, c'est Amazon qui me dit que l'enceinte n'est dispo qu'à partir du 18 janvier pour 99€ alors que je l'ai payé 64€ en vente flash... Donc je ne peux pas avoir de remplacement...
Désastreux... Je pense prendre le remboursement et ne jamais racheter d'enceinte Amazon. Bye."
Guillaume,"2,0",30 octobre 2018,"J'ai essayé pendant quelques jours et ai abandonné. Déjà je n'y ai pas trouvé des masses d'intérêt, c'est gadget et d'habitude j'adore les gadgets mais là, j'ai pas accroché. Obligé de répéter les demandes plusieurs fois, ne comprends pas souvent ce qu'on lui demande genre exemple réel : "" Alexa, quelle quantité de farine faut il pour faire des pizzas pour 8 personnes"", elle m'a sortie la recette des lasagnes, pour 4700 personnes... Bon, c'est cool hein au moins je sais que je peux préparer des lasagnes pour tout le village d'à côté grâce à elle, mais bon... J'attends toujours mes doses pour les pizzas."
Damien Marquis,"1,0",12 septembre 2018,"Inutile, sauf peut être pour écouter de la musique en bluetooth. Elle ne comprend pas grand chose, ou ne peux pas faire grand chose. Il faut se sur équiper en domotique pour commencer à voir l'utilité d'un tel produit
Passez votre chemin.
De plus j'ai demandé à Amazon un remplacement car très déçu du produit, je n'ai pas été écouté... Donc Amazon, je réduit la voilure désormais !"
